row_idx,timestamp,distance_to_nearest_active_ob_atr,distance_to_nearest_fresh_ob_atr,top_active_distance_atr,top_fresh_distance_atr,fraction_with_active_within_0_5atr,fraction_with_active_within_1_0atr,fraction_with_active_within_2_0atr,fraction_with_fresh_within_0_5atr,fraction_with_fresh_within_1_0atr,fraction_with_fresh_within_2_0atr
287,2014-03-10 18:00:00+00:00,2.158452515822248,,2.158452515822248,,0,0,0,0,0,0
288,2014-03-10 22:00:00+00:00,2.317688572158252,,2.317688572158252,,0,0,0,0,0,0
289,2014-03-11 02:00:00+00:00,2.4735192914484436,,2.4735192914484436,,0,0,0,0,0,0
290,2014-03-11 06:00:00+00:00,3.5498219477645314,,3.5498219477645314,,0,0,0,0,0,0
291,2014-03-11 10:00:00+00:00,3.0961012490385924,,3.0961012490385924,,0,0,0,0,0,0
292,2014-03-11 14:00:00+00:00,3.2645286396546074,,3.2645286396546074,,0,0,0,0,0,0
293,2014-03-11 18:00:00+00:00,3.451839644446221,,3.451839644446221,,0,0,0,0,0,0
294,2014-03-11 22:00:00+00:00,0.6913728900352144,0.6913728900352144,0.6913728900352144,0.6913728900352144,0,1,1,0,1,1
295,2014-03-12 02:00:00+00:00,0.749487876023697,0.749487876023697,0.749487876023697,0.749487876023697,0,1,1,0,1,1
296,2014-03-12 06:00:00+00:00,0.7646252934459891,0.7646252934459891,0.7646252934459891,0.7646252934459891,0,1,1,0,1,1
297,2014-03-12 10:00:00+00:00,1.8465688632580048,1.8465688632580048,1.8465688632580048,1.8465688632580048,0,0,1,0,0,1
298,2014-03-12 14:00:00+00:00,1.2000872806828824,1.2000872806828824,1.2000872806828824,1.2000872806828824,0,0,1,0,0,1
299,2014-03-12 18:00:00+00:00,1.0890541919741847,1.0890541919741847,1.0890541919741847,1.0890541919741847,0,0,1,0,0,1
300,2014-03-12 22:00:00+00:00,1.9786892922190022,1.9786892922190022,2.8767649449831296,1.9786892922190022,0,0,1,0,0,1
301,2014-03-13 02:00:00+00:00,1.531884274201612,1.531884274201612,1.531884274201612,1.531884274201612,0,0,1,0,0,1
302,2014-03-13 06:00:00+00:00,1.6504673350048025,1.6504673350048025,1.6504673350048025,1.6504673350048025,0,0,1,0,0,1
303,2014-03-13 10:00:00+00:00,1.3295807322783832,1.3295807322783832,1.3295807322783832,1.3295807322783832,0,0,1,0,0,1
304,2014-03-13 14:00:00+00:00,1.980028873778194,1.980028873778194,2.887151779320599,1.980028873778194,0,0,1,0,0,1
305,2014-03-13 18:00:00+00:00,1.7735108523329042,1.7735108523329042,2.697871303911748,1.7735108523329042,0,0,1,0,0,1
306,2014-03-13 22:00:00+00:00,1.9900080892403236,1.9900080892403236,2.920104747009453,1.9900080892403236,0,0,1,0,0,1
307,2014-03-14 02:00:00+00:00,1.4855983542688382,1.4855983542688382,1.4855983542688382,1.4855983542688382,0,0,1,0,0,1
308,2014-03-14 06:00:00+00:00,1.7468784486647526,1.7468784486647526,2.712230819215251,1.7468784486647526,0,0,1,0,0,1
309,2014-03-14 10:00:00+00:00,1.6368791306598487,1.6368791306598487,1.6368791306598487,1.6368791306598487,0,0,1,0,0,1
310,2014-03-14 14:00:00+00:00,0.8729367212491986,0.8729367212491986,0.8729367212491986,0.8729367212491986,0,1,1,0,1,1
311,2014-03-14 18:00:00+00:00,1.2575526490058055,1.2575526490058055,1.2575526490058055,1.2575526490058055,0,0,1,0,0,1
312,2014-03-16 18:00:00+00:00,0.5163271806570264,0.5163271806570264,0.5163271806570264,0.5163271806570264,0,1,1,0,1,1
313,2014-03-16 22:00:00+00:00,0.0,1.1198721273844736,0.0,1.1198721273844736,1,1,1,0,0,1
314,2014-03-17 02:00:00+00:00,0.0,1.4946312162425903,0.0,1.4946312162425903,1,1,1,0,0,1
315,2014-03-17 06:00:00+00:00,0.0,1.0161614556919107,0.0,1.0161614556919107,1,1,1,0,0,1
316,2014-03-17 10:00:00+00:00,0.0,1.139043831986592,0.0,1.139043831986592,1,1,1,0,0,1
317,2014-03-17 14:00:00+00:00,0.9561735267821173,0.9561735267821173,0.9561735267821173,0.9561735267821173,0,1,1,0,1,1
318,2014-03-17 18:00:00+00:00,0.8672042072953596,0.8672042072953596,0.8672042072953596,0.8672042072953596,0,1,1,0,1,1
319,2014-03-17 22:00:00+00:00,0.20076730772439041,0.9788775949690874,0.9788775949690874,0.9788775949690874,1,1,1,0,1,1
320,2014-03-18 02:00:00+00:00,0.3056173297267942,1.1140611849767998,1.1140611849767998,1.1140611849767998,1,1,1,0,0,1
321,2014-03-18 06:00:00+00:00,0.4269873739233379,1.2481960127268314,1.2481960127268314,1.2481960127268314,1,1,1,0,0,1
322,2014-03-18 10:00:00+00:00,0.49280247924829307,,0.49280247924829307,,1,1,1,0,0,0
323,2014-03-18 14:00:00+00:00,0.740248383483236,,0.740248383483236,,0,1,1,0,0,0
324,2014-03-18 18:00:00+00:00,0.5408303034309351,,0.5408303034309351,,0,1,1,0,0,0
325,2014-03-18 22:00:00+00:00,0.8158627551130773,,0.8158627551130773,,0,1,1,0,0,0
326,2014-03-19 02:00:00+00:00,0.20588234135700598,,0.20588234135700598,,1,1,1,0,0,0
327,2014-03-19 06:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
328,2014-03-19 10:00:00+00:00,,,,,0,0,0,0,0,0
329,2014-03-19 14:00:00+00:00,,,,,0,0,0,0,0,0
330,2014-03-19 18:00:00+00:00,,,,,0,0,0,0,0,0
331,2014-03-19 22:00:00+00:00,,,,,0,0,0,0,0,0
332,2014-03-20 02:00:00+00:00,,,,,0,0,0,0,0,0
333,2014-03-20 06:00:00+00:00,,,,,0,0,0,0,0,0
334,2014-03-20 10:00:00+00:00,,,,,0,0,0,0,0,0
335,2014-03-20 14:00:00+00:00,,,,,0,0,0,0,0,0
336,2014-03-20 18:00:00+00:00,,,,,0,0,0,0,0,0
337,2014-03-20 22:00:00+00:00,,,,,0,0,0,0,0,0
338,2014-03-21 02:00:00+00:00,,,,,0,0,0,0,0,0
339,2014-03-21 06:00:00+00:00,,,,,0,0,0,0,0,0
340,2014-03-21 10:00:00+00:00,,,,,0,0,0,0,0,0
341,2014-03-21 14:00:00+00:00,,,,,0,0,0,0,0,0
342,2014-03-21 18:00:00+00:00,,,,,0,0,0,0,0,0
343,2014-03-23 18:00:00+00:00,,,,,0,0,0,0,0,0
344,2014-03-23 22:00:00+00:00,,,,,0,0,0,0,0,0
345,2014-03-24 02:00:00+00:00,,,,,0,0,0,0,0,0
346,2014-03-24 06:00:00+00:00,,,,,0,0,0,0,0,0
347,2014-03-24 10:00:00+00:00,,,,,0,0,0,0,0,0
348,2014-03-24 14:00:00+00:00,,,,,0,0,0,0,0,0
349,2014-03-24 18:00:00+00:00,,,,,0,0,0,0,0,0
350,2014-03-24 22:00:00+00:00,,,,,0,0,0,0,0,0
351,2014-03-25 02:00:00+00:00,,,,,0,0,0,0,0,0
352,2014-03-25 06:00:00+00:00,,,,,0,0,0,0,0,0
353,2014-03-25 10:00:00+00:00,,,,,0,0,0,0,0,0
354,2014-03-25 14:00:00+00:00,,,,,0,0,0,0,0,0
355,2014-03-25 18:00:00+00:00,,,,,0,0,0,0,0,0
356,2014-03-25 22:00:00+00:00,,,,,0,0,0,0,0,0
357,2014-03-26 02:00:00+00:00,,,,,0,0,0,0,0,0
358,2014-03-26 06:00:00+00:00,,,,,0,0,0,0,0,0
359,2014-03-26 10:00:00+00:00,1.38500914163137,1.38500914163137,1.38500914163137,1.38500914163137,0,0,1,0,0,1
360,2014-03-26 14:00:00+00:00,1.3481315612571165,1.3481315612571165,1.3481315612571165,1.3481315612571165,0,0,1,0,0,1
361,2014-03-26 18:00:00+00:00,0.9296828128863794,0.9296828128863794,0.9296828128863794,0.9296828128863794,0,1,1,0,1,1
362,2014-03-26 22:00:00+00:00,0.9509881003990251,0.9509881003990251,0.9509881003990251,0.9509881003990251,0,1,1,0,1,1
363,2014-03-27 02:00:00+00:00,1.206872812295828,1.206872812295828,1.206872812295828,1.206872812295828,0,0,1,0,0,1
364,2014-03-27 06:00:00+00:00,2.505736899484408,2.505736899484408,2.505736899484408,,0,0,0,0,0,0
365,2014-03-27 10:00:00+00:00,2.0680664425699833,2.0680664425699833,2.0680664425699833,,0,0,0,0,0,0
366,2014-03-27 14:00:00+00:00,2.987147314431287,2.987147314431287,2.987147314431287,,0,0,0,0,0,0
367,2014-03-27 18:00:00+00:00,2.72185747941722,2.72185747941722,2.72185747941722,,0,0,0,0,0,0
368,2014-03-27 22:00:00+00:00,2.577091348113089,2.577091348113089,2.577091348113089,,0,0,0,0,0,0
369,2014-03-28 02:00:00+00:00,2.1418702807561822,2.1418702807561822,2.1418702807561822,,0,0,0,0,0,0
370,2014-03-28 06:00:00+00:00,2.395374321629351,2.395374321629351,2.395374321629351,,0,0,0,0,0,0
371,2014-03-28 10:00:00+00:00,2.4764588069009283,2.4764588069009283,2.4764588069009283,,0,0,0,0,0,0
372,2014-03-28 14:00:00+00:00,2.589854317017548,2.589854317017548,2.589854317017548,,0,0,0,0,0,0
373,2014-03-28 18:00:00+00:00,2.6746358279214713,2.6746358279214713,2.6746358279214713,,0,0,0,0,0,0
374,2014-03-30 18:00:00+00:00,2.384180764066068,2.384180764066068,2.384180764066068,,0,0,0,0,0,0
375,2014-03-30 22:00:00+00:00,2.4344757588469355,2.4344757588469355,2.4344757588469355,,0,0,0,0,0,0
376,2014-03-31 02:00:00+00:00,3.125001877208457,3.125001877208457,3.125001877208457,,0,0,0,0,0,0
377,2014-03-31 06:00:00+00:00,2.832938430027094,2.832938430027094,2.832938430027094,,0,0,0,0,0,0
378,2014-03-31 10:00:00+00:00,3.136764089894392,3.136764089894392,3.136764089894392,,0,0,0,0,0,0
379,2014-03-31 14:00:00+00:00,4.261076863456404,4.261076863456404,4.261076863456404,,0,0,0,0,0,0
380,2014-03-31 18:00:00+00:00,4.299595400698986,4.299595400698986,4.299595400698986,,0,0,0,0,0,0
381,2014-03-31 22:00:00+00:00,4.30322657149784,4.30322657149784,4.30322657149784,,0,0,0,0,0,0
382,2014-04-01 02:00:00+00:00,4.350523664675151,4.350523664675151,4.350523664675151,,0,0,0,0,0,0
383,2014-04-01 06:00:00+00:00,4.387748045485833,4.387748045485833,4.387748045485833,,0,0,0,0,0,0
384,2014-04-01 10:00:00+00:00,5.1755135774653205,5.1755135774653205,5.1755135774653205,,0,0,0,0,0,0
385,2014-04-01 14:00:00+00:00,5.416544234301481,5.416544234301481,5.416544234301481,,0,0,0,0,0,0
386,2014-04-01 18:00:00+00:00,5.159490232975788,5.159490232975788,5.159490232975788,,0,0,0,0,0,0
387,2014-04-01 22:00:00+00:00,5.065788626103321,5.065788626103321,5.065788626103321,,0,0,0,0,0,0
388,2014-04-02 02:00:00+00:00,4.938168212863576,4.938168212863576,4.938168212863576,,0,0,0,0,0,0
389,2014-04-02 06:00:00+00:00,5.316325089947013,5.316325089947013,5.316325089947013,,0,0,0,0,0,0
390,2014-04-02 10:00:00+00:00,3.4440588860309114,3.4440588860309114,3.4440588860309114,,0,0,0,0,0,0
391,2014-04-02 14:00:00+00:00,3.7812355581171455,3.7812355581171455,3.7812355581171455,,0,0,0,0,0,0
392,2014-04-02 18:00:00+00:00,3.891777319035425,3.891777319035425,3.891777319035425,,0,0,0,0,0,0
393,2014-04-02 22:00:00+00:00,3.8013867377890382,3.8013867377890382,3.8013867377890382,,0,0,0,0,0,0
394,2014-04-03 02:00:00+00:00,3.748864826255556,3.748864826255556,3.748864826255556,,0,0,0,0,0,0
395,2014-04-03 06:00:00+00:00,4.989707648328219,4.989707648328219,4.989707648328219,,0,0,0,0,0,0
396,2014-04-03 10:00:00+00:00,4.832408676360701,4.832408676360701,4.832408676360701,,0,0,0,0,0,0
397,2014-04-03 14:00:00+00:00,4.867110272171459,4.867110272171459,4.867110272171459,,0,0,0,0,0,0
398,2014-04-03 18:00:00+00:00,4.849042437370465,4.849042437370465,4.849042437370465,,0,0,0,0,0,0
399,2014-04-03 22:00:00+00:00,5.361345104786222,5.361345104786222,5.361345104786222,,0,0,0,0,0,0
400,2014-04-04 02:00:00+00:00,5.244965377649584,5.244965377649584,5.244965377649584,,0,0,0,0,0,0
401,2014-04-04 06:00:00+00:00,4.308931224455551,4.308931224455551,4.308931224455551,,0,0,0,0,0,0
402,2014-04-04 10:00:00+00:00,2.097465404416784,2.097465404416784,2.097465404416784,,0,0,0,0,0,0
403,2014-04-04 14:00:00+00:00,1.4986165052168987,1.4986165052168987,2.6430422950766213,1.4986165052168987,0,0,1,0,0,1
404,2014-04-04 18:00:00+00:00,1.525539922136919,1.525539922136919,2.783599023436832,1.525539922136919,0,0,1,0,0,1
405,2014-04-06 18:00:00+00:00,1.9138923094906395,1.9138923094906395,2.5831381829275495,1.9138923094906395,0,0,1,0,0,1
406,2014-04-06 22:00:00+00:00,1.7878618482579343,1.7878618482579343,2.8362841682068214,1.7878618482579343,0,0,1,0,0,1
407,2014-04-07 02:00:00+00:00,2.2192086948875063,2.2192086948875063,2.5253666960980374,,0,0,0,0,0,0
408,2014-04-07 06:00:00+00:00,2.3075932772957914,2.3075932772957914,2.549044003433768,,0,0,0,0,0,0
409,2014-04-07 10:00:00+00:00,2.2021600671779122,2.2021600671779122,2.6524845189452257,,0,0,0,0,0,0
410,2014-04-07 14:00:00+00:00,2.0608021466009254,2.0608021466009254,2.0608021466009254,,0,0,0,0,0,0
411,2014-04-07 18:00:00+00:00,2.192706543497135,2.192706543497135,2.192706543497135,,0,0,0,0,0,0
412,2014-04-07 22:00:00+00:00,2.4230071440451817,2.4230071440451817,2.5526983927433275,,0,0,0,0,0,0
413,2014-04-08 02:00:00+00:00,0.7404245644043272,0.7404245644043272,1.2228654356086304,1.2228654356086304,0,1,1,0,1,1
414,2014-04-08 06:00:00+00:00,0.005369145633177471,1.9136375608458402,1.9136375608458402,1.9136375608458402,1,1,1,0,0,1
415,2014-04-08 10:00:00+00:00,0.5229294466656581,1.3762169144729093,1.3762169144729093,1.3762169144729093,0,1,1,0,0,1
416,2014-04-08 14:00:00+00:00,0.47750322006412244,1.4672201103737919,1.4672201103737919,1.4672201103737919,1,1,1,0,0,1
417,2014-04-08 18:00:00+00:00,0.3505002838263688,1.6153738730242557,1.6153738730242557,1.6153738730242557,1,1,1,0,0,1
418,2014-04-08 22:00:00+00:00,0.0,2.2202768646139264,2.2202768646139264,,1,1,1,0,0,0
419,2014-04-09 02:00:00+00:00,0.06689582896639304,1.9428875543281274,1.9428875543281274,1.9428875543281274,1,1,1,0,0,1
420,2014-04-09 06:00:00+00:00,0.5789188954514111,1.490930829058297,1.490930829058297,1.490930829058297,0,1,1,0,0,1
421,2014-04-09 10:00:00+00:00,0.9426137915162074,3.6335562868102453,0.9426137915162074,,0,1,1,0,0,0
422,2014-04-09 14:00:00+00:00,0.35446221572500086,3.908678576648361,0.35446221572500086,,1,1,1,0,0,0
423,2014-04-09 18:00:00+00:00,0.0,4.275440399251301,0.0,,1,1,1,0,0,0
424,2014-04-09 22:00:00+00:00,2.4409850801200434,4.86800196585722,4.86800196585722,,0,0,0,0,0,0
425,2014-04-10 02:00:00+00:00,2.8904888667831434,5.4019557337486015,5.4019557337486015,,0,0,0,0,0,0
426,2014-04-10 06:00:00+00:00,3.44623959375468,5.93175645562328,5.93175645562328,,0,0,0,0,0,0
427,2014-04-10 10:00:00+00:00,3.234277023026551,5.635712782566307,5.635712782566307,,0,0,0,0,0,0
428,2014-04-10 14:00:00+00:00,3.1400539575942776,5.549054742504717,5.549054742504717,,0,0,0,0,0,0
429,2014-04-10 18:00:00+00:00,2.9324972978675268,5.401950236908266,5.401950236908266,,0,0,0,0,0,0
430,2014-04-10 22:00:00+00:00,3.2074187227915067,5.728992351691537,5.728992351691537,,0,0,0,0,0,0
431,2014-04-11 02:00:00+00:00,2.6027152297041876,5.099349236169349,5.099349236169349,,0,0,0,0,0,0
432,2014-04-11 06:00:00+00:00,3.6191063988089525,5.994709377067307,5.994709377067307,,0,0,0,0,0,0
433,2014-04-11 10:00:00+00:00,2.5004541445063118,4.806423060683632,4.806423060683632,,0,0,0,0,0,0
434,2014-04-11 14:00:00+00:00,2.9568333696748894,5.340387573512738,5.340387573512738,,0,0,0,0,0,0
435,2014-04-11 18:00:00+00:00,2.9685074322330123,5.467088474111345,5.467088474111345,,0,0,0,0,0,0
436,2014-04-13 18:00:00+00:00,4.415060692344185,6.7777057183537845,6.7777057183537845,,0,0,0,0,0,0
437,2014-04-13 22:00:00+00:00,4.523512259594539,6.9234787669845295,6.9234787669845295,,0,0,0,0,0,0
438,2014-04-14 02:00:00+00:00,4.716657738284496,7.157450509862853,7.157450509862853,,0,0,0,0,0,0
439,2014-04-14 06:00:00+00:00,3.7248765828737933,6.152921278689933,6.152921278689933,,0,0,0,0,0,0
440,2014-04-14 10:00:00+00:00,4.4401904280066,6.67769410102624,6.67769410102624,,0,0,0,0,0,0
441,2014-04-14 14:00:00+00:00,4.066785543024025,6.349921676596186,6.349921676596186,,0,0,0,0,0,0
442,2014-04-14 18:00:00+00:00,4.252531600639484,6.595736116628858,6.595736116628858,,0,0,0,0,0,0
443,2014-04-14 22:00:00+00:00,3.451917664919357,5.789515182894409,5.789515182894409,,0,0,0,0,0,0
444,2014-04-15 02:00:00+00:00,1.8463635367394506,4.047237629741154,4.047237629741154,,0,0,1,0,0,0
445,2014-04-15 06:00:00+00:00,0.31395690990538117,2.3797023750800284,0.31395690990538117,,1,1,1,0,0,0
446,2014-04-15 10:00:00+00:00,,,,,0,0,0,0,0,0
447,2014-04-15 14:00:00+00:00,,,,,0,0,0,0,0,0
448,2014-04-15 18:00:00+00:00,,,,,0,0,0,0,0,0
449,2014-04-15 22:00:00+00:00,,,,,0,0,0,0,0,0
450,2014-04-16 02:00:00+00:00,,,,,0,0,0,0,0,0
451,2014-04-16 06:00:00+00:00,,,,,0,0,0,0,0,0
452,2014-04-16 10:00:00+00:00,,,,,0,0,0,0,0,0
453,2014-04-16 14:00:00+00:00,,,,,0,0,0,0,0,0
454,2014-04-16 18:00:00+00:00,,,,,0,0,0,0,0,0
455,2014-04-16 22:00:00+00:00,,,,,0,0,0,0,0,0
456,2014-04-17 02:00:00+00:00,,,,,0,0,0,0,0,0
457,2014-04-17 06:00:00+00:00,,,,,0,0,0,0,0,0
458,2014-04-17 10:00:00+00:00,,,,,0,0,0,0,0,0
459,2014-04-17 14:00:00+00:00,,,,,0,0,0,0,0,0
460,2014-04-17 18:00:00+00:00,,,,,0,0,0,0,0,0
461,2014-04-20 18:00:00+00:00,,,,,0,0,0,0,0,0
462,2014-04-20 22:00:00+00:00,,,,,0,0,0,0,0,0
463,2014-04-21 02:00:00+00:00,,,,,0,0,0,0,0,0
464,2014-04-21 06:00:00+00:00,,,,,0,0,0,0,0,0
465,2014-04-21 10:00:00+00:00,,,,,0,0,0,0,0,0
466,2014-04-21 14:00:00+00:00,,,,,0,0,0,0,0,0
467,2014-04-21 18:00:00+00:00,,,,,0,0,0,0,0,0
468,2014-04-21 22:00:00+00:00,,,,,0,0,0,0,0,0
469,2014-04-22 02:00:00+00:00,,,,,0,0,0,0,0,0
470,2014-04-22 06:00:00+00:00,,,,,0,0,0,0,0,0
471,2014-04-22 10:00:00+00:00,,,,,0,0,0,0,0,0
472,2014-04-22 14:00:00+00:00,,,,,0,0,0,0,0,0
473,2014-04-22 18:00:00+00:00,,,,,0,0,0,0,0,0
474,2014-04-22 22:00:00+00:00,,,,,0,0,0,0,0,0
475,2014-04-23 02:00:00+00:00,,,,,0,0,0,0,0,0
476,2014-04-23 06:00:00+00:00,,,,,0,0,0,0,0,0
477,2014-04-23 10:00:00+00:00,,,,,0,0,0,0,0,0
478,2014-04-23 14:00:00+00:00,,,,,0,0,0,0,0,0
479,2014-04-23 18:00:00+00:00,,,,,0,0,0,0,0,0
480,2014-04-23 22:00:00+00:00,,,,,0,0,0,0,0,0
481,2014-04-24 02:00:00+00:00,,,,,0,0,0,0,0,0
482,2014-04-24 06:00:00+00:00,,,,,0,0,0,0,0,0
483,2014-04-24 10:00:00+00:00,,,,,0,0,0,0,0,0
484,2014-04-24 14:00:00+00:00,,,,,0,0,0,0,0,0
485,2014-04-24 18:00:00+00:00,,,,,0,0,0,0,0,0
486,2014-04-24 22:00:00+00:00,,,,,0,0,0,0,0,0
487,2014-04-25 02:00:00+00:00,,,,,0,0,0,0,0,0
488,2014-04-25 06:00:00+00:00,,,,,0,0,0,0,0,0
489,2014-04-25 10:00:00+00:00,,,,,0,0,0,0,0,0
490,2014-04-25 14:00:00+00:00,,,,,0,0,0,0,0,0
491,2014-04-25 18:00:00+00:00,,,,,0,0,0,0,0,0
492,2014-04-27 18:00:00+00:00,,,,,0,0,0,0,0,0
493,2014-04-27 22:00:00+00:00,,,,,0,0,0,0,0,0
494,2014-04-28 02:00:00+00:00,,,,,0,0,0,0,0,0
495,2014-04-28 06:00:00+00:00,,,,,0,0,0,0,0,0
496,2014-04-28 10:00:00+00:00,,,,,0,0,0,0,0,0
497,2014-04-28 14:00:00+00:00,,,,,0,0,0,0,0,0
498,2014-04-28 18:00:00+00:00,,,,,0,0,0,0,0,0
499,2014-04-28 22:00:00+00:00,,,,,0,0,0,0,0,0
500,2014-04-29 02:00:00+00:00,,,,,0,0,0,0,0,0
501,2014-04-29 06:00:00+00:00,,,,,0,0,0,0,0,0
502,2014-04-29 10:00:00+00:00,,,,,0,0,0,0,0,0
503,2014-04-29 14:00:00+00:00,,,,,0,0,0,0,0,0
504,2014-04-29 18:00:00+00:00,,,,,0,0,0,0,0,0
505,2014-04-29 22:00:00+00:00,,,,,0,0,0,0,0,0
506,2014-04-30 02:00:00+00:00,,,,,0,0,0,0,0,0
507,2014-04-30 06:00:00+00:00,,,,,0,0,0,0,0,0
508,2014-04-30 10:00:00+00:00,,,,,0,0,0,0,0,0
509,2014-04-30 14:00:00+00:00,,,,,0,0,0,0,0,0
510,2014-04-30 18:00:00+00:00,,,,,0,0,0,0,0,0
511,2014-04-30 22:00:00+00:00,,,,,0,0,0,0,0,0
512,2014-05-01 02:00:00+00:00,,,,,0,0,0,0,0,0
513,2014-05-01 06:00:00+00:00,,,,,0,0,0,0,0,0
514,2014-05-01 10:00:00+00:00,1.4410635298874943,1.4410635298874943,1.4410635298874943,1.4410635298874943,0,0,1,0,0,1
515,2014-05-01 14:00:00+00:00,0.89081504819316,0.89081504819316,0.89081504819316,0.89081504819316,0,1,1,0,1,1
516,2014-05-01 18:00:00+00:00,0.9828724305776895,0.9828724305776895,0.9828724305776895,0.9828724305776895,0,1,1,0,1,1
517,2014-05-01 22:00:00+00:00,1.1414915630305476,1.1414915630305476,1.1414915630305476,1.1414915630305476,0,0,1,0,0,1
518,2014-05-02 02:00:00+00:00,1.0977743146531846,1.0977743146531846,1.0977743146531846,1.0977743146531846,0,0,1,0,0,1
519,2014-05-02 06:00:00+00:00,0.6994592075767185,0.6994592075767185,0.6994592075767185,0.6994592075767185,0,1,1,0,1,1
520,2014-05-02 10:00:00+00:00,,,,,0,0,0,0,0,0
521,2014-05-02 14:00:00+00:00,,,,,0,0,0,0,0,0
522,2014-05-02 18:00:00+00:00,,,,,0,0,0,0,0,0
523,2014-05-04 18:00:00+00:00,,,,,0,0,0,0,0,0
524,2014-05-04 22:00:00+00:00,,,,,0,0,0,0,0,0
525,2014-05-05 02:00:00+00:00,,,,,0,0,0,0,0,0
526,2014-05-05 06:00:00+00:00,,,,,0,0,0,0,0,0
527,2014-05-05 10:00:00+00:00,,,,,0,0,0,0,0,0
528,2014-05-05 14:00:00+00:00,,,,,0,0,0,0,0,0
529,2014-05-05 18:00:00+00:00,,,,,0,0,0,0,0,0
530,2014-05-05 22:00:00+00:00,,,,,0,0,0,0,0,0
531,2014-05-06 02:00:00+00:00,,,,,0,0,0,0,0,0
532,2014-05-06 06:00:00+00:00,,,,,0,0,0,0,0,0
533,2014-05-06 10:00:00+00:00,,,,,0,0,0,0,0,0
534,2014-05-06 14:00:00+00:00,,,,,0,0,0,0,0,0
535,2014-05-06 18:00:00+00:00,,,,,0,0,0,0,0,0
536,2014-05-06 22:00:00+00:00,,,,,0,0,0,0,0,0
537,2014-05-07 02:00:00+00:00,,,,,0,0,0,0,0,0
538,2014-05-07 06:00:00+00:00,,,,,0,0,0,0,0,0
539,2014-05-07 10:00:00+00:00,1.9106548254539588,1.9106548254539588,1.9106548254539588,1.9106548254539588,0,0,1,0,0,1
540,2014-05-07 14:00:00+00:00,2.8511354822049775,2.8511354822049775,2.8511354822049775,,0,0,0,0,0,0
541,2014-05-07 18:00:00+00:00,3.0744867998285397,3.0744867998285397,3.0744867998285397,,0,0,0,0,0,0
542,2014-05-07 22:00:00+00:00,3.016642121175395,3.016642121175395,3.016642121175395,,0,0,0,0,0,0
543,2014-05-08 02:00:00+00:00,2.9754335017778284,2.9754335017778284,2.9754335017778284,,0,0,0,0,0,0
544,2014-05-08 06:00:00+00:00,2.8952265691065247,2.8952265691065247,2.8952265691065247,,0,0,0,0,0,0
545,2014-05-08 10:00:00+00:00,3.2240342154724355,3.2240342154724355,3.2240342154724355,,0,0,0,0,0,0
546,2014-05-08 14:00:00+00:00,2.965786702836268,2.965786702836268,2.965786702836268,,0,0,0,0,0,0
547,2014-05-08 18:00:00+00:00,3.1152663666193634,3.1152663666193634,3.1152663666193634,,0,0,0,0,0,0
548,2014-05-08 22:00:00+00:00,3.3325097842765907,3.3325097842765907,3.3325097842765907,,0,0,0,0,0,0
549,2014-05-09 02:00:00+00:00,3.302962197539093,3.302962197539093,3.302962197539093,,0,0,0,0,0,0
550,2014-05-09 06:00:00+00:00,3.390114847164446,3.390114847164446,3.390114847164446,,0,0,0,0,0,0
551,2014-05-09 10:00:00+00:00,3.573233179718423,3.573233179718423,3.573233179718423,,0,0,0,0,0,0
552,2014-05-09 14:00:00+00:00,4.152074364273643,4.152074364273643,4.152074364273643,,0,0,0,0,0,0
553,2014-05-09 18:00:00+00:00,4.062745572965452,4.062745572965452,4.062745572965452,,0,0,0,0,0,0
554,2014-05-11 18:00:00+00:00,4.776474486799398,4.776474486799398,4.776474486799398,,0,0,0,0,0,0
555,2014-05-11 22:00:00+00:00,3.844124848812719,3.844124848812719,3.844124848812719,,0,0,0,0,0,0
556,2014-05-12 02:00:00+00:00,3.4627316781420006,3.4627316781420006,3.4627316781420006,,0,0,0,0,0,0
557,2014-05-12 06:00:00+00:00,2.3427620230530186,2.3427620230530186,2.3427620230530186,,0,0,0,0,0,0
558,2014-05-12 10:00:00+00:00,1.7991921600595595,1.7991921600595595,1.7991921600595595,1.7991921600595595,0,0,1,0,0,1
559,2014-05-12 14:00:00+00:00,2.0493333593934495,2.0493333593934495,2.0493333593934495,,0,0,0,0,0,0
560,2014-05-12 18:00:00+00:00,2.205352235575149,2.205352235575149,2.205352235575149,,0,0,0,0,0,0
561,2014-05-12 22:00:00+00:00,2.4112477480180723,2.4112477480180723,2.4112477480180723,,0,0,0,0,0,0
562,2014-05-13 02:00:00+00:00,3.087866735633543,3.087866735633543,3.087866735633543,,0,0,0,0,0,0
563,2014-05-13 06:00:00+00:00,2.9243907666265305,2.9243907666265305,2.9243907666265305,,0,0,0,0,0,0
564,2014-05-13 10:00:00+00:00,1.835649795712002,1.835649795712002,1.835649795712002,1.835649795712002,0,0,1,0,0,1
565,2014-05-13 14:00:00+00:00,2.622971416051416,2.622971416051416,2.622971416051416,,0,0,0,0,0,0
566,2014-05-13 18:00:00+00:00,2.6186404983244542,2.6186404983244542,2.6186404983244542,,0,0,0,0,0,0
567,2014-05-13 22:00:00+00:00,2.804758684421729,2.804758684421729,2.804758684421729,,0,0,0,0,0,0
