row_idx,timestamp,active_ob_count,fresh_ob_count,nearest_active_distance_atr,nearest_fresh_distance_atr,best_active_monitorability_score,best_fresh_monitorability_score,top_k_active_ids_by_monitorability,top_k_fresh_ids_by_monitorability,active_bull_count,active_bear_count,fresh_bull_count,fresh_bear_count,nearest_monitorable_bull_ob_distance_atr,nearest_monitorable_bear_ob_distance_atr,best_bull_ob_score,best_bear_ob_score,any_monitorable_ob_within_1atr,any_monitorable_ob_within_2atr
217,2014-02-21 11:00:00+00:00,3,2,5.335065343393718,5.335065343393718,0.5045874236383596,0.5045874236383596,"2,4,3","2,4",3,0,2,0,5.335065343393718,,0.5045874236383596,,0,0
218,2014-02-21 15:00:00+00:00,3,2,5.535966679340983,5.535966679340983,0.5026407061098801,0.5026407061098801,"2,4,3","2,4",3,0,2,0,5.535966679340983,,0.5026407061098801,,0,0
219,2014-02-21 19:00:00+00:00,3,2,5.225767054595637,5.225767054595637,0.5020570588985052,0.5020570588985052,"2,4,3","2,4",3,0,2,0,5.225767054595637,,0.5020570588985052,,0,0
220,2014-02-23 23:00:00+00:00,3,2,4.749594873959001,4.749594873959001,0.5022992292170964,0.5022992292170964,"2,4,3","2,4",3,0,2,0,4.749594873959001,,0.5022992292170964,,0,0
221,2014-02-24 03:00:00+00:00,3,2,5.7313143629168675,5.7313143629168675,0.4979257886722833,0.4979257886722833,"2,4,3","2,4",3,0,2,0,5.7313143629168675,,0.4979257886722833,,0,0
222,2014-02-24 07:00:00+00:00,4,3,1.4057378058638887,1.4057378058638887,0.6685708367808069,0.6685708367808069,"5,2,4,3","5,2,4",4,0,3,0,1.4057378058638887,,0.6685708367808069,,0,1
223,2014-02-24 11:00:00+00:00,4,3,1.119583216732999,1.119583216732999,0.6673513923920861,0.6673513923920861,"5,2,4,3","5,2,4",4,0,3,0,1.119583216732999,,0.6673513923920861,,0,1
224,2014-02-24 15:00:00+00:00,4,3,1.9557686079263363,1.9557686079263363,0.6191731652549517,0.6191731652549517,"5,2,4,3","5,2,4",4,0,3,0,1.9557686079263363,,0.6191731652549517,,0,1
225,2014-02-24 19:00:00+00:00,4,3,1.7662314542627109,1.7662314542627109,0.6105719625557962,0.6105719625557962,"5,2,4,3","5,2,4",4,0,3,0,1.7662314542627109,,0.6105719625557962,,0,1
226,2014-02-24 23:00:00+00:00,4,3,1.1985736154652418,1.1985736154652418,0.6199018830513465,0.6199018830513465,"5,2,4,3","5,2,4",4,0,3,0,1.1985736154652418,,0.6199018830513465,,0,1
227,2014-02-25 03:00:00+00:00,4,3,1.6013730568717044,1.6013730568717044,0.5886611906325517,0.5886611906325517,"5,2,4,3","5,2,4",4,0,3,0,1.6013730568717044,,0.5886611906325517,,0,1
228,2014-02-25 07:00:00+00:00,4,3,1.3010453841787073,1.3010453841787073,0.587921437420106,0.587921437420106,"5,2,4,3","5,2,4",4,0,3,0,1.3010453841787073,,0.587921437420106,,0,1
229,2014-02-25 11:00:00+00:00,4,3,2.0671358336028103,2.0671358336028103,0.5478333186537656,0.5478333186537656,"5,2,4,3","5,2,4",4,0,3,0,2.0671358336028103,,0.5478333186537656,,0,0
230,2014-02-25 15:00:00+00:00,5,4,1.236842233606182,1.236842233606182,0.6979444519413446,0.6979444519413446,"6,5,2,4,3","6,5,2,4",5,0,4,0,1.236842233606182,,0.6979444519413446,,0,1
231,2014-02-25 19:00:00+00:00,5,4,0.9549668853260785,0.9549668853260785,0.6859530767385411,0.6859530767385411,"6,5,2,4,3","6,5,2,4",5,0,4,0,0.9549668853260785,,0.6859530767385411,,1,1
232,2014-02-25 23:00:00+00:00,5,4,0.917044346735038,0.917044346735038,0.6608147354309156,0.6608147354309156,"6,5,2,4,3","6,5,2,4",5,0,4,0,0.917044346735038,,0.6608147354309156,,1,1
233,2014-02-26 03:00:00+00:00,5,4,1.425487089808999,1.425487089808999,0.6062240914692569,0.6062240914692569,"6,5,2,4,3","6,5,2,4",5,0,4,0,1.425487089808999,,0.6062240914692569,,0,1
234,2014-02-26 07:00:00+00:00,5,4,0.7759144525100876,0.7759144525100876,0.6170629094959396,0.6170629094959396,"6,5,2,4,3","6,5,2,4",5,0,4,0,0.7759144525100876,,0.6170629094959396,,1,1
235,2014-02-26 11:00:00+00:00,4,3,1.299621292202209,1.299621292202209,0.5033597902571271,0.5033597902571271,"5,2,4,3","5,2,4",4,0,3,0,1.299621292202209,,0.5033597902571271,,0,1
236,2014-02-26 15:00:00+00:00,4,2,0.6205318582996773,5.586884128370681,0.5028368259978374,0.4788754841132199,"5,2,4,3","2,4",4,0,2,0,0.6205318582996773,,0.5028368259978374,,1,1
237,2014-02-26 19:00:00+00:00,4,2,0.649548165607761,5.799637065367897,0.47676335639318745,0.47676335639318745,"2,5,4,3","2,4",4,0,2,0,0.649548165607761,,0.47676335639318745,,1,1
238,2014-02-26 23:00:00+00:00,4,2,0.13466164538797679,5.307354049340643,0.5166494561485883,0.4769957848266695,"5,2,4,3","2,4",4,0,2,0,0.13466164538797679,,0.5166494561485883,,1,1
239,2014-02-27 03:00:00+00:00,4,2,0.5300160625820047,5.860729798805684,0.47393326413364356,0.47393326413364356,"2,5,4,3","2,4",4,0,2,0,0.5300160625820047,,0.47393326413364356,,1,1
240,2014-02-27 07:00:00+00:00,4,2,1.2722927376979185,6.411381839036621,0.47154949723342654,0.47154949723342654,"2,4,5,3","2,4",4,0,2,0,1.2722927376979185,,0.47154949723342654,,0,1
241,2014-02-27 11:00:00+00:00,4,2,1.1250050019153133,6.37249561870058,0.470328711744988,0.470328711744988,"2,4,5,3","2,4",4,0,2,0,1.1250050019153133,,0.470328711744988,,0,1
242,2014-02-27 15:00:00+00:00,4,2,0.79363206755254,6.037583241434641,0.4700246937318616,0.4700246937318616,"2,4,5,3","2,4",4,0,2,0,0.79363206755254,,0.4700246937318616,,1,1
243,2014-02-27 19:00:00+00:00,4,2,0.7948533701712066,6.141726182909883,0.4684472747263153,0.4684472747263153,"2,4,5,3","2,4",4,0,2,0,0.7948533701712066,,0.4684472747263153,,1,1
244,2014-02-27 23:00:00+00:00,4,2,1.2387922155223308,6.749522481835453,0.46561617714440084,0.46561617714440084,"2,4,5,3","2,4",4,0,2,0,1.2387922155223308,,0.46561617714440084,,0,1
245,2014-02-28 03:00:00+00:00,4,2,0.8692603250508116,6.465682887768838,0.4650198001666098,0.4650198001666098,"2,4,5,3","2,4",4,0,2,0,0.8692603250508116,,0.4650198001666098,,1,1
246,2014-02-28 07:00:00+00:00,4,2,0.8889017056254407,6.4645103227463965,0.4638992871534875,0.4638992871534875,"2,4,5,3","2,4",4,0,2,0,0.8889017056254407,,0.4638992871534875,,1,1
247,2014-02-28 11:00:00+00:00,4,2,0.330146230471429,5.849232231544647,0.46438795362459295,0.46438795362459295,"2,5,4,3","2,4",4,0,2,0,0.330146230471429,,0.46438795362459295,,1,1
248,2014-02-28 15:00:00+00:00,4,2,0.0,4.765183390768282,0.5200341753097315,0.4668848523051804,"5,2,4,3","2,4",4,0,2,0,0.0,,0.5200341753097315,,1,1
249,2014-02-28 19:00:00+00:00,4,2,0.13667340712639184,5.362421326665148,0.48806218160817605,0.46395407718882364,"5,2,4,3","2,4",4,0,2,0,0.13667340712639184,,0.48806218160817605,,1,1
250,2014-03-02 23:00:00+00:00,4,2,2.4407621602567766,7.012020104466504,0.4592574250802538,0.4592574250802538,"2,4,5,3","2,4",4,0,2,0,2.4407621602567766,,0.4592574250802538,,0,0
251,2014-03-03 03:00:00+00:00,4,2,2.6763130608571695,7.423224669600624,0.457013830374987,0.457013830374987,"2,4,5,3","2,4",4,0,2,0,2.6763130608571695,,0.457013830374987,,0,0
252,2014-03-03 07:00:00+00:00,4,2,2.5831092175617463,7.299460317042489,0.45619777295826247,0.45619777295826247,"2,4,5,3","2,4",4,0,2,0,2.5831092175617463,,0.45619777295826247,,0,0
253,2014-03-03 11:00:00+00:00,4,2,3.4832948884696053,8.1309594307424,0.4534535442891614,0.4534535442891614,"2,4,5,3","2,4",4,0,2,0,3.4832948884696053,,0.4534535442891614,,0,0
254,2014-03-03 15:00:00+00:00,4,2,3.433287749148157,8.101410011740438,0.45238045192918297,0.45238045192918297,"2,4,5,3","2,4",4,0,2,0,3.433287749148157,,0.45238045192918297,,0,0
255,2014-03-03 19:00:00+00:00,4,2,3.569430864479165,8.356106963082906,0.45069039232659935,0.45069039232659935,"2,4,5,3","2,4",4,0,2,0,3.569430864479165,,0.45069039232659935,,0,0
256,2014-03-03 23:00:00+00:00,4,2,3.832364326796931,8.741285402272943,0.44880958002119165,0.44880958002119165,"2,4,5,3","2,4",4,0,2,0,3.832364326796931,,0.44880958002119165,,0,0
257,2014-03-04 03:00:00+00:00,4,2,1.81056353739549,6.3376552001395305,0.4532444141068893,0.4532444141068893,"2,4,5,3","2,4",4,0,2,0,1.81056353739549,,0.4532444141068893,,0,1
258,2014-03-04 07:00:00+00:00,4,2,1.6856676541584963,6.3210789138311645,0.4520463464594392,0.4520463464594392,"2,4,5,3","2,4",4,0,2,0,1.6856676541584963,,0.4520463464594392,,0,1
259,2014-03-04 11:00:00+00:00,4,2,1.4632220655466355,6.067475646265361,0.45169733426670866,0.45169733426670866,"2,4,5,3","2,4",4,0,2,0,1.4632220655466355,,0.45169733426670866,,0,1
260,2014-03-04 15:00:00+00:00,4,2,2.0931395868395613,6.745340545856109,0.44874956129767185,0.44874956129767185,"2,4,5,3","2,4",4,0,2,0,2.0931395868395613,,0.44874956129767185,,0,0
261,2014-03-04 19:00:00+00:00,4,2,1.1790201465097734,5.817581487217039,0.45019754566461656,0.45019754566461656,"2,4,5,3","2,4",4,0,2,0,1.1790201465097734,,0.45019754566461656,,0,1
262,2014-03-04 23:00:00+00:00,4,2,1.6780362758347036,6.424359018490032,0.447269095524791,0.447269095524791,"2,4,5,3","2,4",4,0,2,0,1.6780362758347036,,0.447269095524791,,0,1
263,2014-03-05 03:00:00+00:00,3,1,1.4556319452996695,6.345599414562385,0.3976762568813704,0.3976762568813704,"4,5,3",4,3,0,1,0,1.4556319452996695,,0.3976762568813704,,0,1
264,2014-03-05 07:00:00+00:00,3,1,1.3483771424848254,6.358880704122741,0.39647797098053916,0.39647797098053916,"4,5,3",4,3,0,1,0,1.3483771424848254,,0.39647797098053916,,0,1
265,2014-03-05 11:00:00+00:00,3,1,1.74230194942287,6.779130206453388,0.39351096510769745,0.39351096510769745,"4,5,3",4,3,0,1,0,1.74230194942287,,0.39351096510769745,,0,1
266,2014-03-05 15:00:00+00:00,3,1,2.162338074163633,7.228168968759062,0.39063027590554533,0.39063027590554533,"4,5,3",4,3,0,1,0,2.162338074163633,,0.39063027590554533,,0,0
267,2014-03-05 19:00:00+00:00,2,1,1.7979755097158518,7.0144019185274225,0.3903184416919777,0.3903184416919777,"4,5",4,2,0,1,0,1.7979755097158518,,0.3903184416919777,,0,1
268,2014-03-05 23:00:00+00:00,2,1,2.0723021450185426,7.446378348364034,0.3876051900601746,0.3876051900601746,"4,5",4,2,0,1,0,2.0723021450185426,,0.3876051900601746,,0,0
269,2014-03-06 03:00:00+00:00,2,1,1.7472877405293596,7.174816657184935,0.38747465761809297,0.38747465761809297,"4,5",4,2,0,1,0,1.7472877405293596,,0.38747465761809297,,0,1
270,2014-03-06 07:00:00+00:00,2,1,1.7379846553757103,7.215139453902654,0.3862146750292008,0.3862146750292008,"4,5",4,2,0,1,0,1.7379846553757103,,0.3862146750292008,,0,1
271,2014-03-06 11:00:00+00:00,2,1,2.906784333645816,7.944156943837647,0.38262807367281615,0.38262807367281615,"4,5",4,2,0,1,0,2.906784333645816,,0.38262807367281615,,0,0
272,2014-03-06 15:00:00+00:00,2,1,3.7299672250397577,8.679071191981347,0.37940308558087665,0.37940308558087665,"4,5",4,2,0,1,0,3.7299672250397577,,0.37940308558087665,,0,0
273,2014-03-06 19:00:00+00:00,2,1,3.764025516514543,8.830101272602974,0.3779068436959423,0.3779068436959423,"4,5",4,2,0,1,0,3.764025516514543,,0.3779068436959423,,0,0
274,2014-03-06 23:00:00+00:00,2,1,3.8700659498155923,9.074215156224282,0.3761942996944194,0.3761942996944194,"4,5",4,2,0,1,0,3.8700659498155923,,0.3761942996944194,,0,0
275,2014-03-07 03:00:00+00:00,2,1,4.140350014248769,9.524282975153621,0.3740397247818117,0.3740397247818117,"4,5",4,2,0,1,0,4.140350014248769,,0.3740397247818117,,0,0
276,2014-03-07 07:00:00+00:00,2,1,3.88349625864989,9.387938749424846,0.3732609682260194,0.3732609682260194,"4,5",4,2,0,1,0,3.88349625864989,,0.3732609682260194,,0,0
277,2014-03-07 11:00:00+00:00,2,1,1.2963023985474669,5.732852523660929,0.38523806029362573,0.38523806029362573,"4,5",4,2,0,1,0,1.2963023985474669,,0.38523806029362573,,0,1
278,2014-03-07 15:00:00+00:00,2,1,1.86159585127365,6.273055031323798,0.3813947452568228,0.3813947452568228,"4,5",4,2,0,1,0,1.86159585127365,,0.3813947452568228,,0,1
279,2014-03-07 19:00:00+00:00,1,0,2.029904038836877,,0.3234850533613627,,5,,1,0,0,0,2.029904038836877,,0.3234850533613627,,0,0
280,2014-03-09 19:00:00+00:00,1,0,1.9606861217154294,,0.3250724545084901,,5,,1,0,0,0,1.9606861217154294,,0.3250724545084901,,0,1
281,2014-03-09 23:00:00+00:00,1,0,1.2949369555307026,,0.3492448624514014,,5,,1,0,0,0,1.2949369555307026,,0.3492448624514014,,0,1
282,2014-03-10 02:00:00+00:00,1,0,0.9800178488225303,,0.36626519993523055,,5,,1,0,0,0,0.9800178488225303,,0.36626519993523055,,1,1
283,2014-03-10 03:00:00+00:00,1,0,1.2238722981307077,,0.35213106252072834,,5,,1,0,0,0,1.2238722981307077,,0.35213106252072834,,0,1
284,2014-03-10 06:00:00+00:00,1,0,1.7880538292871735,,0.3291092697146718,,5,,1,0,0,0,1.7880538292871735,,0.3291092697146718,,0,1
285,2014-03-10 10:00:00+00:00,1,0,2.7562653672284703,,0.30573768852215677,,5,,1,0,0,0,2.7562653672284703,,0.30573768852215677,,0,0
286,2014-03-10 14:00:00+00:00,1,0,2.133490974805177,,0.31872065803990834,,5,,1,0,0,0,2.133490974805177,,0.31872065803990834,,0,0
287,2014-03-10 18:00:00+00:00,1,0,2.356054054477717,,0.31319812849848405,,5,,1,0,0,0,2.356054054477717,,0.31319812849848405,,0,0
288,2014-03-10 22:00:00+00:00,1,0,2.520685026660735,,0.3094957510828259,,5,,1,0,0,0,2.520685026660735,,0.3094957510828259,,0,0
289,2014-03-11 02:00:00+00:00,1,0,2.6830088878922544,,0.30615892131437006,,5,,1,0,0,0,2.6830088878922544,,0.30615892131437006,,0,0
290,2014-03-11 06:00:00+00:00,1,0,3.7526008619803872,,0.2906864089015204,,5,,1,0,0,0,3.7526008619803872,,0.2906864089015204,,0,0
291,2014-03-11 10:00:00+00:00,1,0,3.294621097151789,,0.2961105716307816,,5,,1,0,0,0,3.294621097151789,,0.2961105716307816,,0,0
292,2014-03-11 14:00:00+00:00,1,0,3.452321020970843,,0.29387331265471844,,5,,1,0,0,0,3.452321020970843,,0.29387331265471844,,0,0
293,2014-03-11 18:00:00+00:00,1,0,3.647108503574333,,0.2913538015977931,,5,,1,0,0,0,3.647108503574333,,0.2913538015977931,,0,0
294,2014-03-11 22:00:00+00:00,2,1,1.2665059797461977,1.2665059797461977,0.7515604492603469,0.7515604492603469,"7,5",7,2,0,1,0,1.2665059797461977,,0.7515604492603469,,0,1
295,2014-03-12 02:00:00+00:00,2,1,1.3312971049933289,1.3312971049933289,0.7373585685624285,0.7373585685624285,"7,5",7,2,0,1,0,1.3312971049933289,,0.7373585685624285,,0,1
296,2014-03-12 06:00:00+00:00,2,1,1.360112842897607,1.360112842897607,0.7253509421346518,0.7253509421346518,"7,5",7,2,0,1,0,1.360112842897607,,0.7253509421346518,,0,1
297,2014-03-12 10:00:00+00:00,2,1,2.413812779435129,2.413812779435129,0.6823717629571309,0.6823717629571309,"7,5",7,2,0,1,0,2.413812779435129,,0.6823717629571309,,0,0
298,2014-03-12 14:00:00+00:00,2,1,2.652736870667654,2.652736870667654,0.6676897415954846,0.6676897415954846,"7,5",7,2,0,1,0,2.652736870667654,,0.6676897415954846,,0,0
299,2014-03-12 18:00:00+00:00,2,1,2.600618668450667,2.600618668450667,0.6591592785790983,0.6591592785790983,"7,5",7,2,0,1,0,2.600618668450667,,0.6591592785790983,,0,0
300,2014-03-12 22:00:00+00:00,2,1,3.4496728524028293,3.4496728524028293,0.6367402962856517,0.6367402962856517,"7,5",7,2,0,1,0,3.4496728524028293,,0.6367402962856517,,0,0
301,2014-03-13 02:00:00+00:00,2,1,2.995936550504235,2.995936550504235,0.6342813836180285,0.6342813836180285,"7,5",7,2,0,1,0,2.995936550504235,,0.6342813836180285,,0,0
302,2014-03-13 06:00:00+00:00,2,1,3.138845355579447,3.138845355579447,0.6235964660817443,0.6235964660817443,"7,5",7,2,0,1,0,3.138845355579447,,0.6235964660817443,,0,0
303,2014-03-13 10:00:00+00:00,2,1,2.8290475611396553,2.8290475611396553,0.620255771606241,0.620255771606241,"7,5",7,2,0,1,0,2.8290475611396553,,0.620255771606241,,0,0
304,2014-03-13 14:00:00+00:00,2,1,3.4658311856570623,3.4658311856570623,0.6029991152905196,0.6029991152905196,"7,5",7,2,0,1,0,3.4658311856570623,,0.6029991152905196,,0,0
305,2014-03-13 18:00:00+00:00,2,1,3.2875470293204314,3.2875470293204314,0.5976456993278354,0.5976456993278354,"7,5",7,2,0,1,0,3.2875470293204314,,0.5976456993278354,,0,0
306,2014-03-13 22:00:00+00:00,2,1,3.5134397608922097,3.5134397608922097,0.5872975703118767,0.5872975703118767,"7,5",7,2,0,1,0,3.5134397608922097,,0.5872975703118767,,0,0
307,2014-03-14 02:00:00+00:00,2,1,3.041033798606329,3.041033798606329,0.5865806979065513,0.5865806979065513,"7,5",7,2,0,1,0,3.041033798606329,,0.5865806979065513,,0,0
308,2014-03-14 06:00:00+00:00,2,1,3.3280564513126274,3.3280564513126274,0.5755107910427093,0.5755107910427093,"7,5",7,2,0,1,0,3.3280564513126274,,0.5755107910427093,,0,0
309,2014-03-14 10:00:00+00:00,3,2,1.6539973494999114,1.6539973494999114,0.8214293685703581,0.8214293685703581,"8,7,5","8,7",3,0,2,0,1.6539973494999114,,0.8214293685703581,,0,1
310,2014-03-14 14:00:00+00:00,3,2,0.8893171827738154,0.8893171827738154,0.8389486947712692,0.8389486947712692,"8,7,5","8,7",3,0,2,0,0.8893171827738154,,0.8389486947712692,,1,1
311,2014-03-14 18:00:00+00:00,3,2,1.2742603785197377,1.2742603785197377,0.7963835818898174,0.7963835818898174,"8,7,5","8,7",3,0,2,0,1.2742603785197377,,0.7963835818898174,,0,1
312,2014-03-16 18:00:00+00:00,4,3,0.5914830404938961,0.5914830404938961,0.7617090653648799,0.7617090653648799,"9,8,7,5","9,8,7",4,0,3,0,0.5914830404938961,,0.7617090653648799,,1,1
313,2014-03-16 22:00:00+00:00,4,2,0.0,1.1358379738346056,0.7643925244340858,0.7643925244340858,"8,9,7,5","8,7",4,0,2,0,0.0,,0.7643925244340858,,1,1
314,2014-03-17 02:00:00+00:00,4,2,0.0,1.5112222628698728,0.7279047214342063,0.7279047214342063,"8,9,7,5","8,7",4,0,2,0,0.0,,0.7279047214342063,,1,1
315,2014-03-17 06:00:00+00:00,4,2,0.0,1.03292152125981,0.7326872592642714,0.7326872592642714,"8,9,7,5","8,7",4,0,2,0,0.0,,0.7326872592642714,,1,1
316,2014-03-17 10:00:00+00:00,4,2,0.0,1.1558158397155478,0.7073686519475365,0.7073686519475365,"8,9,7,5","8,7",4,0,2,0,0.0,,0.7073686519475365,,1,1
317,2014-03-17 14:00:00+00:00,2,1,2.1966276695947737,2.1966276695947737,0.5415673388340755,0.5415673388340755,"7,5",7,2,0,1,0,2.1966276695947737,,0.5415673388340755,,0,0
318,2014-03-17 18:00:00+00:00,1,1,2.1625657429642864,2.1625657429642864,0.5371205502472952,0.5371205502472952,7,7,1,0,1,0,2.1625657429642864,,0.5371205502472952,,0,0
319,2014-03-17 22:00:00+00:00,1,1,1.4752561962985493,1.4752561962985493,0.5539034138933422,0.5539034138933422,7,7,1,0,1,0,1.4752561962985493,,0.5539034138933422,,0,1
320,2014-03-18 02:00:00+00:00,1,1,1.6297904288907774,1.6297904288907774,0.5429168052548283,0.5429168052548283,7,7,1,0,1,0,1.6297904288907774,,0.5429168052548283,,0,1
321,2014-03-18 06:00:00+00:00,1,1,1.7720682737817215,1.7720682737817215,0.5330952233116997,0.5330952233116997,7,7,1,0,1,0,1.7720682737817215,,0.5330952233116997,,0,1
322,2014-03-18 10:00:00+00:00,1,1,0.994840387268083,0.994840387268083,0.563394150359641,0.563394150359641,7,7,1,0,1,0,0.994840387268083,,0.563394150359641,,1,1
323,2014-03-18 14:00:00+00:00,1,1,1.247388806850929,1.247388806850929,0.5445697790409006,0.5445697790409006,7,7,1,0,1,0,1.247388806850929,,0.5445697790409006,,0,1
324,2014-03-18 18:00:00+00:00,1,1,1.0666984520328453,1.0666984520328453,0.5496466431616975,0.5496466431616975,7,7,1,0,1,0,1.0666984520328453,,0.5496466431616975,,0,1
325,2014-03-18 22:00:00+00:00,1,1,1.3588389961506064,1.3588389961506064,0.5301037604400682,0.5301037604400682,7,7,1,0,1,0,1.3588389961506064,,0.5301037604400682,,0,1
326,2014-03-19 02:00:00+00:00,1,1,0.7577444752902147,0.7577444752902147,0.5618685387301712,0.5618685387301712,7,7,1,0,1,0,0.7577444752902147,,0.5618685387301712,,1,1
327,2014-03-19 06:00:00+00:00,1,0,0.0,,0.630240474078804,,7,,1,0,0,0,0.0,,0.630240474078804,,1,1
328,2014-03-19 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
329,2014-03-19 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
330,2014-03-19 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
331,2014-03-19 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
332,2014-03-20 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
333,2014-03-20 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
334,2014-03-20 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
335,2014-03-20 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
336,2014-03-20 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
337,2014-03-20 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
338,2014-03-21 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
339,2014-03-21 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
340,2014-03-21 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
341,2014-03-21 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
342,2014-03-21 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
343,2014-03-23 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
344,2014-03-23 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
345,2014-03-24 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
346,2014-03-24 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
347,2014-03-24 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
348,2014-03-24 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
349,2014-03-24 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
350,2014-03-24 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
351,2014-03-25 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
352,2014-03-25 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
353,2014-03-25 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
354,2014-03-25 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
355,2014-03-25 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
356,2014-03-25 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
357,2014-03-26 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
358,2014-03-26 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
359,2014-03-26 10:00:00+00:00,1,1,1.4367865788373653,1.4367865788373653,0.7712898456870331,0.7712898456870331,10,10,0,1,0,1,,1.4367865788373653,,0.7712898456870331,0,1
360,2014-03-26 14:00:00+00:00,1,1,1.401430142977088,1.401430142977088,0.7628760852708065,0.7628760852708065,10,10,0,1,0,1,,1.401430142977088,,0.7628760852708065,0,1
361,2014-03-26 18:00:00+00:00,1,1,0.9771379373452725,0.9771379373452725,0.775730650527545,0.775730650527545,10,10,0,1,0,1,,0.9771379373452725,,0.775730650527545,1,1
362,2014-03-26 22:00:00+00:00,1,1,0.9999775408441614,0.9999775408441614,0.7652148322898389,0.7652148322898389,10,10,0,1,0,1,,0.9999775408441614,,0.7652148322898389,1,1
363,2014-03-27 02:00:00+00:00,1,1,1.2580252327021577,1.2580252327021577,0.7422498103008484,0.7422498103008484,10,10,0,1,0,1,,1.2580252327021577,,0.7422498103008484,0,1
364,2014-03-27 06:00:00+00:00,1,1,2.553958889619233,2.553958889619233,0.6935686643443876,0.6935686643443876,10,10,0,1,0,1,,2.553958889619233,,0.6935686643443876,0,0
365,2014-03-27 10:00:00+00:00,1,1,2.1157202745357004,2.1157202745357004,0.6955045894878972,0.6955045894878972,10,10,0,1,0,1,,2.1157202745357004,,0.6955045894878972,0,0
366,2014-03-27 14:00:00+00:00,1,1,3.0339331468893147,3.0339331468893147,0.6696141338999172,0.6696141338999172,10,10,0,1,0,1,,3.0339331468893147,,0.6696141338999172,0,0
367,2014-03-27 18:00:00+00:00,1,1,2.7700528432666727,2.7700528432666727,0.6666393868825345,0.6666393868825345,10,10,0,1,0,1,,2.7700528432666727,,0.6666393868825345,0,0
368,2014-03-27 22:00:00+00:00,1,1,2.6275000683946668,2.6275000683946668,0.6622296641863966,0.6622296641863966,10,10,0,1,0,1,,2.6275000683946668,,0.6622296641863966,0,0
369,2014-03-28 02:00:00+00:00,1,1,2.1937174371860637,2.1937174371860637,0.6648555948369163,0.6648555948369163,10,10,0,1,0,1,,2.1937174371860637,,0.6648555948369163,0,0
370,2014-03-28 06:00:00+00:00,1,1,2.4485027901244187,2.4485027901244187,0.652603066624022,0.652603066624022,10,10,0,1,0,1,,2.4485027901244187,,0.652603066624022,0,0
371,2014-03-28 10:00:00+00:00,1,1,2.5270285241959654,2.5270285241959654,0.6447712973001544,0.6447712973001544,10,10,0,1,0,1,,2.5270285241959654,,0.6447712973001544,0,0
372,2014-03-28 14:00:00+00:00,1,1,2.6407652306820073,2.6407652306820073,0.6365770024140542,0.6365770024140542,10,10,0,1,0,1,,2.6407652306820073,,0.6365770024140542,0,0
373,2014-03-28 18:00:00+00:00,1,1,2.7277671899714306,2.7277671899714306,0.6292193173852023,0.6292193173852023,10,10,0,1,0,1,,2.7277671899714306,,0.6292193173852023,0,0
374,2014-03-30 18:00:00+00:00,1,1,2.4374799990313347,2.4374799990313347,0.6293404151918486,0.6293404151918486,10,10,0,1,0,1,,2.4374799990313347,,0.6293404151918486,0,0
375,2014-03-30 22:00:00+00:00,1,1,2.4895773887679993,2.4895773887679993,0.6229135628709678,0.6229135628709678,10,10,0,1,0,1,,2.4895773887679993,,0.6229135628709678,0,0
