ob_variant_label,ob_side,ob_source_mode,ob_source_idx,ob_source_ts,ob_source_freeze_idx,ob_source_freeze_ts,ob_parent_bos_idx,ob_parent_displacement_idx,ob_activation_idx,ob_activation_ts,ob_source_to_activation_lag_bars,ob_parent_break_to_activation_lag_bars,ob_geometry_mode,ob_zone_low,ob_zone_high,ob_zone_height_atr,ob_source_body_frac,ob_source_range_frac,ob_prebreak_context_span_bars,ob_source_selection_reason,ob_source_tiebreak_reason
source_repair_last_opposing_before_bos,-1,single_candle,13738,2022-10-24 22:00:00+00:00,13738,2022-10-24 22:00:00+00:00,13740,13740,13740,2022-10-25 06:00:00+00:00,2,0,body_to_extreme,1649.695,1654.85,0.5298999205671483,0.05414273995080647,0.5538391640163439,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,13813,2022-11-10 07:00:00+00:00,13813,2022-11-10 07:00:00+00:00,13814,13814,13814,2022-11-10 11:00:00+00:00,1,0,body_to_extreme,1703.89,1709.62,0.49987323560288466,0.24879999999997382,0.31156530408773764,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13849,2022-11-18 07:00:00+00:00,13849,2022-11-18 07:00:00+00:00,13850,13850,13850,2022-11-18 11:00:00+00:00,1,0,body_to_extreme,1763.75,1767.59,0.42429806781242574,0.18597997138768996,0.5271493212669693,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,13909,2022-12-02 11:00:00+00:00,13909,2022-12-02 11:00:00+00:00,13912,13912,13912,2022-12-04 23:00:00+00:00,3,0,body_to_extreme,1778.415,1800.11,2.0612306071491346,0.6452687694358005,0.8641074856046077,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,14028,2023-01-03 15:00:00+00:00,14028,2023-01-03 15:00:00+00:00,14032,14032,14032,2023-01-04 07:00:00+00:00,4,0,body_to_extreme,1827.49,1844.93,1.7671703925792817,0.34403797821837984,0.7996873604287581,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,14073,2023-01-13 03:00:00+00:00,14073,2023-01-13 03:00:00+00:00,14074,14074,14074,2023-01-13 07:00:00+00:00,1,0,body_to_extreme,1892.23,1898.105,0.5811778865277663,0.3443282381335685,0.18124817731116724,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14218,2023-02-16 07:00:00+00:00,14218,2023-02-16 07:00:00+00:00,14219,14219,14219,2023-02-16 11:00:00+00:00,1,0,body_to_extreme,1836.4,1844.8,0.8636813255125091,0.1726546906187646,0.6977715877437362,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,14312,2023-03-09 23:00:00+00:00,14312,2023-03-09 23:00:00+00:00,14315,14315,14315,2023-03-10 11:00:00+00:00,3,0,body_to_extreme,1828.1,1831.01,0.3371020830670663,0.22673559822748685,0.5732430143945819,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,14333,2023-03-15 06:00:00+00:00,14333,2023-03-15 06:00:00+00:00,14334,14334,14334,2023-03-15 10:00:00+00:00,1,0,body_to_extreme,1885.73,1900.15,1.1049006501937189,0.22798082684242368,0.6003597122302188,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,14415,2023-04-03 22:00:00+00:00,14415,2023-04-03 22:00:00+00:00,14419,14419,14419,2023-04-04 14:00:00+00:00,4,0,body_to_extreme,1977.84,1984.87,0.600551227165709,0.8525226390685514,0.4730722154222801,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,14452,2023-04-13 02:00:00+00:00,14452,2023-04-13 02:00:00+00:00,14454,14454,14454,2023-04-13 10:00:00+00:00,2,0,body_to_extreme,2015.34,2017.825,0.22805359828899024,0.5829326923076699,0.14833303619183708,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,14530,2023-05-02 02:00:00+00:00,14530,2023-05-02 02:00:00+00:00,14533,14533,14533,2023-05-02 14:00:00+00:00,3,0,body_to_extreme,1981.29,1983.26,0.17775888475191393,0.15920398009950323,0.10935799782372532,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,14538,2023-05-03 10:00:00+00:00,14538,2023-05-03 10:00:00+00:00,14539,14539,14539,2023-05-03 14:00:00+00:00,1,0,body_to_extreme,2007.48,2017.015,0.9210250259749556,0.29727595736281964,1.0,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14589,2023-05-15 22:00:00+00:00,14589,2023-05-15 22:00:00+00:00,14593,14593,14593,2023-05-16 14:00:00+00:00,4,0,body_to_extreme,2016.4,2018.32,0.18781341784119648,0.27155172413793655,0.22185034664116093,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14601,2023-05-17 22:00:00+00:00,14601,2023-05-17 22:00:00+00:00,14604,14604,14604,2023-05-18 10:00:00+00:00,3,0,body_to_extreme,1981.615,1985.27,0.38253076001266,0.9562243502051756,0.263518385003605,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14711,2023-06-13 06:00:00+00:00,14711,2023-06-13 06:00:00+00:00,14713,14713,14713,2023-06-13 14:00:00+00:00,2,0,body_to_extreme,1958.47,1965.385,0.7444026841080884,0.6699787083037585,0.31172566371681865,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14718,2023-06-14 10:00:00+00:00,14718,2023-06-14 10:00:00+00:00,14721,14721,14721,2023-06-14 22:00:00+00:00,3,0,body_to_extreme,1951.32,1960.29,0.9785436308370812,0.326432022084197,0.7037396794560499,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14741,2023-06-20 06:00:00+00:00,14741,2023-06-20 06:00:00+00:00,14742,14742,14742,2023-06-20 10:00:00+00:00,1,0,body_to_extreme,1948.74,1956.79,0.9404033211346213,0.45254629629631243,0.739409499358144,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14769,2023-06-26 22:00:00+00:00,14769,2023-06-26 22:00:00+00:00,14773,14773,14773,2023-06-27 14:00:00+00:00,4,0,body_to_extreme,1923.41,1930.39,0.8434083598218451,0.6154661016949059,0.8597449908925354,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14776,2023-06-28 02:00:00+00:00,14776,2023-06-28 02:00:00+00:00,14777,14777,14777,2023-06-28 06:00:00+00:00,1,0,body_to_extreme,1915.05,1916.83,0.23613423858700996,0.15929203539822534,0.5296874999999914,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,14795,2023-07-03 06:00:00+00:00,14795,2023-07-03 06:00:00+00:00,14796,14796,14796,2023-07-03 10:00:00+00:00,1,0,body_to_extreme,1910.03,1916.93,0.8927662910786617,0.49384316267015077,0.6065251572326966,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,14828,2023-07-10 18:00:00+00:00,14828,2023-07-10 18:00:00+00:00,14831,14831,14831,2023-07-11 06:00:00+00:00,3,0,body_to_extreme,1924.84,1925.69,0.12399304953513128,0.2699386503067639,0.09367816091954724,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14885,2023-07-24 06:00:00+00:00,14885,2023-07-24 06:00:00+00:00,14888,14888,14888,2023-07-24 18:00:00+00:00,3,0,body_to_extreme,1960.09,1966.165,0.9129881157901895,0.6563448694596282,0.7415578568212414,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14901,2023-07-26 22:00:00+00:00,14901,2023-07-26 22:00:00+00:00,14904,14904,14904,2023-07-27 10:00:00+00:00,3,0,body_to_extreme,1971.35,1978.02,0.6917646965714964,0.8798342541436617,0.36400201106083324,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14956,2023-08-09 02:00:00+00:00,14956,2023-08-09 02:00:00+00:00,14959,14959,14959,2023-08-09 14:00:00+00:00,3,0,body_to_extreme,1927.64,1932.15,0.6755356384082751,0.7420718816067605,0.3401654081265696,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14964,2023-08-10 10:00:00+00:00,14964,2023-08-10 10:00:00+00:00,14965,14965,14965,2023-08-10 14:00:00+00:00,1,0,body_to_extreme,1920.88,1930.09,1.3775638773269836,0.16829052258634808,0.7029887920298881,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14975,2023-08-14 06:00:00+00:00,14975,2023-08-14 06:00:00+00:00,14976,14976,14976,2023-08-14 10:00:00+00:00,1,0,body_to_extreme,1912.85,1916.21,0.5414104389134924,0.19875222816399,0.9136807817589635,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14987,2023-08-16 06:00:00+00:00,14987,2023-08-16 06:00:00+00:00,14990,14990,14990,2023-08-16 18:00:00+00:00,3,0,body_to_extreme,1905.12,1907.215,0.33553728227306706,0.20932878270763972,0.28687989556135346,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,14994,2023-08-17 10:00:00+00:00,14994,2023-08-17 10:00:00+00:00,14995,14995,14995,2023-08-17 14:00:00+00:00,1,0,body_to_extreme,1895.21,1903.42,1.2711087119931912,0.08564535585042696,0.59812409812409,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15014,2023-08-22 18:00:00+00:00,15014,2023-08-22 18:00:00+00:00,15018,15018,15018,2023-08-23 10:00:00+00:00,4,0,body_to_extreme,1896.375,1897.71,0.19466392682128528,0.06734006734016375,0.09093692590323985,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15042,2023-08-29 10:00:00+00:00,15042,2023-08-29 10:00:00+00:00,15043,15043,15043,2023-08-29 14:00:00+00:00,1,0,body_to_extreme,1914.43,1924.34,1.5289084589161175,0.33768844221104366,0.8562822719449346,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,15070,2023-09-05 02:00:00+00:00,15070,2023-09-05 02:00:00+00:00,15071,15071,15071,2023-09-05 06:00:00+00:00,1,0,body_to_extreme,1935.87,1938.985,0.6046930348135242,0.3109354413702534,0.33539549270877833,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,15078,2023-09-06 10:00:00+00:00,15078,2023-09-06 10:00:00+00:00,15079,15079,15079,2023-09-06 14:00:00+00:00,1,0,body_to_extreme,1925.33,1929.18,0.6835762017917607,0.3233830845771329,1.0,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,15172,2023-09-28 02:00:00+00:00,15172,2023-09-28 02:00:00+00:00,15175,15175,15175,2023-09-28 14:00:00+00:00,3,0,body_to_extreme,1874.095,1877.25,0.3946270747416001,0.8254189944134043,0.4297719087635004,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,15179,2023-09-29 06:00:00+00:00,15179,2023-09-29 06:00:00+00:00,15181,15181,15181,2023-09-29 14:00:00+00:00,2,0,body_to_extreme,1867.37,1873.98,0.7547177749993675,0.8104575163398656,0.34490532010821223,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15216,2023-10-09 10:00:00+00:00,15216,2023-10-09 10:00:00+00:00,15218,15218,15218,2023-10-09 18:00:00+00:00,2,0,body_to_extreme,1844.21,1851.265,0.8264482541021795,0.749682337992398,0.6689332766680812,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15226,2023-10-11 02:00:00+00:00,15226,2023-10-11 02:00:00+00:00,15227,15227,15227,2023-10-11 06:00:00+00:00,1,0,body_to_extreme,1858.685,1861.73,0.4170729958063762,0.6395348837209333,0.27697262479871454,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15236,2023-10-12 18:00:00+00:00,15236,2023-10-12 18:00:00+00:00,15239,15239,15239,2023-10-13 06:00:00+00:00,3,0,body_to_extreme,1867.97,1869.035,0.15185488262878288,0.072072072072092,0.16119663084518598,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15262,2023-10-19 02:00:00+00:00,15262,2023-10-19 02:00:00+00:00,15265,15265,15265,2023-10-19 14:00:00+00:00,3,0,body_to_extreme,1945.285,1948.265,0.27844670775621794,0.2367458866544911,0.22427224272242743,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,15344,2023-11-07 15:00:00+00:00,15344,2023-11-07 15:00:00+00:00,15350,15350,15350,2023-11-08 15:00:00+00:00,6,0,body_to_extreme,1960.45,1969.87,1.3622910871291112,0.9438320209973898,0.66468946266573,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,15358,2023-11-09 23:00:00+00:00,15358,2023-11-09 23:00:00+00:00,15361,15361,15361,2023-11-10 11:00:00+00:00,3,0,body_to_extreme,1958.31,1960.84,0.3536903539109934,0.019607843137264158,0.20414410171885233,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15384,2023-11-16 07:00:00+00:00,15384,2023-11-16 07:00:00+00:00,15385,15385,15385,2023-11-16 11:00:00+00:00,1,0,body_to_extreme,1964.69,1967.03,0.2813738912120072,0.47582697201017016,0.19704186512909747,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15389,2023-11-17 03:00:00+00:00,15389,2023-11-17 03:00:00+00:00,15390,15390,15390,2023-11-17 07:00:00+00:00,1,0,body_to_extreme,1982.73,1985.46,0.348258339068387,0.41410693970419654,0.49689089881288506,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,15610,2024-01-11 03:00:00+00:00,15610,2024-01-11 03:00:00+00:00,15613,15613,15613,2024-01-11 15:00:00+00:00,3,0,body_to_extreme,2029.74,2035.21,0.5555326377360742,0.6805337519623165,0.26974380690239746,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,15633,2024-01-16 23:00:00+00:00,15633,2024-01-16 23:00:00+00:00,15634,15634,15634,2024-01-17 03:00:00+00:00,1,0,body_to_extreme,2027.96,2032.995,0.5523047006799741,0.13826146475017298,0.41073938712397506,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15687,2024-01-29 23:00:00+00:00,15687,2024-01-29 23:00:00+00:00,15690,15690,15690,2024-01-30 11:00:00+00:00,3,0,body_to_extreme,2029.33,2032.69,0.4053457368381929,0.1341589267286042,0.2432228915662683,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15693,2024-01-30 23:00:00+00:00,15693,2024-01-30 23:00:00+00:00,15696,15696,15696,2024-01-31 11:00:00+00:00,3,0,body_to_extreme,2032.89,2036.725,0.43461723906264693,0.50818260120584,0.2976159958984775,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,15749,2024-02-13 07:00:00+00:00,15749,2024-02-13 07:00:00+00:00,15750,15750,15750,2024-02-13 11:00:00+00:00,1,0,body_to_extreme,2023.75,2028.065,0.48057881722670726,0.6316939890710538,0.2838089330024821,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15770,2024-02-16 19:00:00+00:00,15770,2024-02-16 19:00:00+00:00,15771,15771,15771,2024-02-18 23:00:00+00:00,1,0,body_to_extreme,2011.305,2013.925,0.337772290975357,0.1617834394904454,0.19556552067762664,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15774,2024-02-19 11:00:00+00:00,15774,2024-02-19 11:00:00+00:00,15779,15779,15779,2024-02-20 07:00:00+00:00,5,0,body_to_extreme,2015.955,2018.99,0.4794242661080432,0.45108695652175357,0.3772424397744769,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15824,2024-02-29 19:00:00+00:00,15824,2024-02-29 19:00:00+00:00,15827,15827,15827,2024-03-01 07:00:00+00:00,3,0,body_to_extreme,2042.945,2046.34,0.4923505574204122,0.5275689223057678,0.5099041533546308,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15831,2024-03-03 23:00:00+00:00,15831,2024-03-03 23:00:00+00:00,15834,15834,15834,2024-03-04 11:00:00+00:00,3,0,body_to_extreme,2079.485,2082.88,0.3600884258970244,0.20043891733721778,0.16636241937446922,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15845,2024-03-06 07:00:00+00:00,15845,2024-03-06 07:00:00+00:00,15846,15846,15846,2024-03-06 11:00:00+00:00,1,0,body_to_extreme,2124.42,2127.405,0.27809508023693613,0.23919107391912525,0.343555342597027,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15960,2024-04-03 06:00:00+00:00,15960,2024-04-03 06:00:00+00:00,15962,15962,15962,2024-04-03 14:00:00+00:00,2,0,body_to_extreme,2267.705,2286.055,1.253855419016908,0.7595212187159931,0.799304196564479,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15979,2024-04-08 10:00:00+00:00,15979,2024-04-08 10:00:00+00:00,15984,15984,15984,2024-04-09 06:00:00+00:00,5,0,body_to_extreme,2322.7,2337.585,0.9048664533947547,0.4861509073543367,0.5919434628975281,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,15996,2024-04-11 06:00:00+00:00,15996,2024-04-11 06:00:00+00:00,15999,15999,15999,2024-04-11 18:00:00+00:00,3,0,body_to_extreme,2325.735,2342.025,0.94382664679468,0.6773413897281101,0.43529721199368054,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,16116,2024-05-09 06:00:00+00:00,16116,2024-05-09 06:00:00+00:00,16118,16118,16118,2024-05-09 14:00:00+00:00,2,0,body_to_extreme,2306.65,2316.67,0.8118549309826991,0.8551068883610378,0.41001168679392525,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,16141,2024-05-15 10:00:00+00:00,16141,2024-05-15 10:00:00+00:00,16142,16142,16142,2024-05-15 14:00:00+00:00,1,0,body_to_extreme,2351.88,2369.315,1.260412145605395,0.4084739545121172,0.6341747121088745,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,16149,2024-05-16 18:00:00+00:00,16149,2024-05-16 18:00:00+00:00,16153,16153,16153,2024-05-17 10:00:00+00:00,4,0,body_to_extreme,2375.96,2381.51,0.4673083456673119,0.7921440261865866,0.26033233915637244,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,16170,2024-05-22 06:00:00+00:00,16170,2024-05-22 06:00:00+00:00,16172,16172,16172,2024-05-22 14:00:00+00:00,2,0,body_to_extreme,2417.27,2418.55,0.08439865575878062,0.0057179161372389814,0.2701682114658536,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,16348,2024-07-02 22:00:00+00:00,16348,2024-07-02 22:00:00+00:00,16350,16350,16350,2024-07-03 06:00:00+00:00,2,0,body_to_extreme,2328.52,2330.305,0.18114830415351343,0.32249322493225935,0.2067806108153598,5,last_opposing_before_bos,latest_before_break
