row_idx,timestamp,raw_active_count,raw_fresh_count,display_fresh_count,top_bull_ob_id,top_bear_ob_id,top_all_ob_id,best_bull_ob_score,best_bear_ob_score,top_active_distance_atr,top_fresh_distance_atr,distance_to_nearest_active_ob_atr,distance_to_nearest_fresh_ob_atr,fractional_distance_band_active,endpoint_inventory_is_good_bool,endpoint_inventory_warning_flags,fraction_with_active_within_0_5atr,fraction_with_active_within_1_0atr,fraction_with_active_within_2_0atr,fraction_with_fresh_within_0_5atr,fraction_with_fresh_within_1_0atr,fraction_with_fresh_within_2_0atr
8145,2019-03-01 15:00:00+00:00,2,1,0,,260.0,260.0,,0.6072582729178739,4.184721764449209,,4.184721764449209,4.184721764449209,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
8146,2019-03-01 19:00:00+00:00,2,1,0,,260.0,260.0,,0.5946706590631543,4.917656642398727,,4.917656642398727,4.917656642398727,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
8147,2019-03-03 23:00:00+00:00,2,1,0,,260.0,260.0,,0.5977334302467736,4.094537578556371,,4.094537578556371,4.094537578556371,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
8148,2019-03-04 03:00:00+00:00,2,1,0,,260.0,260.0,,0.587257758868744,4.632545007194325,,4.632545007194325,4.632545007194325,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
8149,2019-03-04 07:00:00+00:00,3,2,1,,261.0,261.0,,0.8219939348051188,1.066023932375682,1.066023932375682,1.066023932375682,1.066023932375682,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
8150,2019-03-04 11:00:00+00:00,3,2,1,,261.0,261.0,,0.8044599675733253,1.2183088507180178,1.2183088507180178,1.2183088507180178,1.2183088507180178,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
8151,2019-03-04 15:00:00+00:00,3,2,1,,261.0,261.0,,0.8224221463368537,0.8708238910964409,0.8708238910964409,0.8708238910964409,0.8708238910964409,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,1,1
8152,2019-03-04 19:00:00+00:00,3,2,1,,261.0,261.0,,0.7920925900914233,1.193019913861346,1.193019913861346,1.193019913861346,1.193019913861346,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
8153,2019-03-04 23:00:00+00:00,3,2,1,,261.0,261.0,,0.8008495693757844,0.9742187074079092,0.9742187074079092,0.9742187074079092,0.9742187074079092,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,1,1
8154,2019-03-05 03:00:00+00:00,3,2,1,,261.0,261.0,,0.7801985773676052,1.183946947452995,1.183946947452995,1.183946947452995,1.183946947452995,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
8155,2019-03-05 07:00:00+00:00,3,2,1,,261.0,261.0,,0.7477116170591032,1.7122383372417578,1.7122383372417578,1.7122383372417578,1.7122383372417578,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
8156,2019-03-05 11:00:00+00:00,3,2,1,,261.0,261.0,,0.7520638292199915,1.4920461551886528,1.4920461551886528,1.4920461551886528,1.4920461551886528,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
8157,2019-03-05 15:00:00+00:00,3,2,1,,261.0,261.0,,0.7512853384543738,1.4051451082590798,1.4051451082590798,1.4051451082590798,1.4051451082590798,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
8158,2019-03-05 19:00:00+00:00,3,2,1,,261.0,261.0,,0.7635183548641886,1.1154085490018015,1.1154085490018015,1.1154085490018015,1.1154085490018015,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
