range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,birth_timestamp,confirm_timestamp,active_start_idx,active_start_timestamp,end_timestamp,range_state,geometry_upper_edge_miss_atr,geometry_lower_edge_miss_atr,geometry_chart_fit_score,geometry_visible_width_ratio,geometry_upper_swing_confluence,geometry_lower_swing_confluence,geometry_review_bucket_suggested,geometry_review_bucket_manual,geometry_review_notes,candidate_lineage_id,candidate_birth_idx,last_idx,last_timestamp,maturity_pass_idx,maturity_pass_timestamp,viability_pass_idx,viability_pass_timestamp,range_confirm_idx,range_confirm_timestamp
151,8,11180,11183,11190,4,3,1766.755,1789.33,1778.0425,22.574999999999818,2.918092766513323,0.5903393019809567,0.5903393019809567,0.4919520194638453,0.4919520194638453,2,2,1.0,0.817186404755688,0.9900000000000091,0.12796951667101836,0.7882613510520482,0.6178730198863219,2.300219746627001,1.0,0.6920637863943154,2,0,1,0.5272794389073441,0,1,1.0,0.25,0.25,0.6287987229202533,0.6131082414834942,0.5650598854485378,0.6287987229202533,0.5987232614864545,0.6287987229202533,0.6372800535682084,0.25,1.0,0.817186404755688,0,0,0,,11190.0,1,11190.0,,7.0,1,1,7.0,1.0,0.6236535726242954,7,0.2666666666666667,0.43333333333333335,0.6119052372089764,0.39583333333333337,0.5515179759689108,2021-10-20 13:00:00+00:00,2021-10-21 01:00:00+00:00,11183,2021-10-21 01:00:00+00:00,2021-10-22 05:00:00+00:00,accepted_breakout,8.36505277697745,2.2497571274418404,0.0,0.5585106382978668,1,1,box_too_narrow_for_visible_structure,,,2079,11180,11183,2021-10-21 01:00:00+00:00,11183.0,2021-10-21 01:00:00+00:00,11183.0,2021-10-21 01:00:00+00:00,11183.0,2021-10-21 01:00:00+00:00
154,12,11379,11382,11387,4,3,1766.105,1787.635,1776.87,21.529999999999973,2.652547259180724,0.6272791249904763,0.6272791249904763,0.5329727386101252,0.5329727386101252,3,2,0.9166666666666666,0.9867997449115072,0.07500000000004547,0.00924017856194497,0.6971667440780311,0.8032795229845934,1.849267736196131,0.0,0.6301377073738285,0,0,0,0.6759560303452532,0,1,0.5,0.16666666666666663,0.16666666666666663,0.6654605937927476,0.654538334977313,0.5982723535931702,0.6654605937927476,0.6347602881295531,0.6654605937927476,0.668180063506799,0.25,0.9166666666666666,0.9867997449115072,1,1,2,2.0,11384.0,1,11384.0,,2.0,1,1,5.0,0.0,0.6061756362815038,5,0.3666666666666667,0.4583333333333333,0.48797168092678384,0.4375,0.510117920231696,2021-12-06 18:00:00+00:00,2021-12-07 06:00:00+00:00,11382,2021-12-07 06:00:00+00:00,2021-12-08 02:00:00+00:00,accepted_breakout,2.0301240557965485,2.2525517610741344,0.0,1.0281757402101201,1,0,box_not_visually_real,,,2123,11379,11382,2021-12-07 06:00:00+00:00,11382.0,2021-12-07 06:00:00+00:00,11382.0,2021-12-07 06:00:00+00:00,11382.0,2021-12-07 06:00:00+00:00
155,12,11548,11551,11556,4,3,1812.205,1829.035,1820.62,16.830000000000155,2.7535390093244345,0.664231702767496,0.664231702767496,0.6661445139183831,0.6661445139183831,2,2,1.0,1.0,0.0,0.0,0.5175282234105738,1.3285048577370486,1.4250341515873859,0.0,0.45464377796347627,0,0,0,0.998019409784113,0,1,0.41666666666666663,0.75,0.41666666666666663,0.7524615061758085,0.6902318109463774,0.6282748433519058,0.7524615061758085,0.6546235943565322,0.7524615061758085,0.8088119424294334,0.25,1.0,1.0,0,0,0,,11556.0,-1,,11556.0,5.0,-1,-1,5.0,0.2,0.39995165029767404,5,0.2666666666666667,0.4583333333333333,0.6018835238478653,0.3125,0.5148458809619664,2022-01-16 22:00:00+00:00,2022-01-17 10:00:00+00:00,11551,2022-01-17 10:00:00+00:00,2022-01-18 06:00:00+00:00,accepted_breakout,0.8534471427650832,2.3642301699576005,0.0,0.8018103858980538,1,1,box_not_visually_real,,,2156,11548,11551,2022-01-17 10:00:00+00:00,11551.0,2022-01-17 10:00:00+00:00,11551.0,2022-01-17 10:00:00+00:00,11551.0,2022-01-17 10:00:00+00:00
156,5,11570,11573,11574,4,3,1835.825,1847.8,1841.8125,11.974999999999909,1.810157291713615,0.6521012309325402,0.6521012309325402,0.5625691973677192,0.5625691973677192,2,2,1.0,1.0,0.0,0.0,0.45260960334028283,0.9908627179275952,0.8192945737860199,2.0,0.5195762454545426,0,2,-1,0.6257480862908764,0,1,0.4,0.8,0.4,0.7258198951478982,0.6763606859356123,0.6199283024555026,0.7258198951478982,0.6435425894856557,0.7258198951478982,0.625134970646049,0.25,1.0,1.0,0,0,0,,11574.0,-1,,11574.0,1.0,-1,-1,1.0,0.2,0.18033028098727058,1,0.7166666666666667,0.8333333333333334,0.4666969150731311,0.0625,0.22854922876828276,2022-01-20 14:00:00+00:00,2022-01-21 02:00:00+00:00,11573,2022-01-21 02:00:00+00:00,2022-01-21 06:00:00+00:00,accepted_breakout,0.0,4.118426632937934,0.0,0.6163149768399315,1,1,box_too_narrow_for_visible_structure,,,2160,11570,11573,2022-01-21 02:00:00+00:00,11573.0,2022-01-21 02:00:00+00:00,11573.0,2022-01-21 02:00:00+00:00,11573.0,2022-01-21 02:00:00+00:00
157,12,11577,11580,11586,7,3,1828.37,1847.8,1838.085,19.430000000000064,2.663711498697162,0.6574705025583849,0.6574705025583849,0.5915829841098875,0.5915829841098875,2,2,0.9166666666666666,1.0,0.0,0.0,0.6523417395779795,0.9260613059031886,1.7376501927939734,0.0,0.4863185845489931,0,0,0,0.9452736318407913,0,1,0.16666666666666663,0.75,0.16666666666666663,0.7199258183855876,0.6836785797092414,0.6254628672193131,0.7199258183855876,0.6642324774737329,0.7199258183855876,0.7028794935115559,0.25,0.9166666666666666,1.0,0,0,0,,,0,,,,0,0,,0.4,0.3723350433309169,6,0.4666666666666667,0.7777777777777777,0.41082471178900737,0.125,0.297567289058363,2022-01-21 18:00:00+00:00,2022-01-24 06:00:00+00:00,11580,2022-01-24 06:00:00+00:00,2022-01-25 06:00:00+00:00,superseded,1.8564322759497667,0.026279122207641913,0.3724295339475304,0.7994239868339927,0,1,box_too_narrow_for_visible_structure,,,2163,11577,11580,2022-01-24 06:00:00+00:00,11580.0,2022-01-24 06:00:00+00:00,11580.0,2022-01-24 06:00:00+00:00,11580.0,2022-01-24 06:00:00+00:00
158,12,11582,11586,11588,4,4,1828.44,1844.235,1836.3375,15.794999999999845,2.2621420319963526,0.6823812822807408,0.6823812822807408,0.5369231586990392,0.5369231586990392,7,2,1.0,0.9856781131243959,0.07000000000016371,0.010025320812922858,0.6036720481164892,0.8965501184107176,1.365591913585635,0.0,0.5569470051666716,3,0,1,0.5531286272026978,0,1,1.0,0.6666666666666667,0.6666666666666667,0.6896874394128903,0.7003308030043097,0.666134699731799,0.6896874394128903,0.6727535865002661,0.6896874394128903,0.6308369270291126,0.25,1.0,0.9856781131243959,0,0,0,,11588.0,1,11588.0,,2.0,1,1,2.0,0.6,0.5136094674556154,2,0.5,0.7222222222222222,0.43249405367591515,0.125,0.30742906897453437,2022-01-24 14:00:00+00:00,2022-01-25 06:00:00+00:00,11586,2022-01-25 06:00:00+00:00,2022-01-25 14:00:00+00:00,accepted_breakout,4.192928589735616,0.48405448663790746,0.0,0.653090758734748,1,1,box_too_narrow_for_visible_structure,,,2166,11582,11587,2022-01-25 10:00:00+00:00,11586.0,2022-01-25 06:00:00+00:00,11586.0,2022-01-25 06:00:00+00:00,11586.0,2022-01-25 06:00:00+00:00
159,16,11752,11755,11756,4,3,1912.595,1950.775,1931.685,38.180000000000064,2.787318871997567,0.6319877773929692,0.6319877773929692,0.5663766403961725,0.5663766403961725,2,2,1.0,1.0,0.0,0.0,0.8965426925091661,0.2883685056152566,2.4989503663823105,1.0,0.6297871925902497,2,0,1,0.4262266457132926,0,1,1.0,0.3125,0.3125,0.7178694574907558,0.6564088592159715,0.5977329998460015,0.7178694574907558,0.6313130269904251,0.7178694574907558,0.6482814168281793,0.25,1.0,1.0,0,0,0,,11756.0,1,11756.0,,1.0,1,1,1.0,0.6,0.5917463554539285,1,0.7166666666666667,0.8333333333333334,0.42872072974405767,0.0625,0.2190551824360144,2022-03-03 22:00:00+00:00,2022-03-04 10:00:00+00:00,11755,2022-03-04 10:00:00+00:00,2022-03-04 14:00:00+00:00,accepted_breakout,18.01013888447695,3.7706485991205834,0.0,0.4903043534095302,1,0,box_too_narrow_for_visible_structure,,,2201,11752,11755,2022-03-04 10:00:00+00:00,11755.0,2022-03-04 10:00:00+00:00,11755.0,2022-03-04 10:00:00+00:00,11755.0,2022-03-04 10:00:00+00:00
160,8,11781,11784,11785,4,3,1970.765,2009.075,1989.92,38.309999999999945,1.8964134217066064,0.6663041202808955,0.6663041202808955,0.6040618036980845,0.6040618036980845,3,2,1.0,0.9664095023563076,0.4750000000001364,0.023513348350584655,0.48890629078569087,0.9692449699038294,0.9271684518027772,1.0,0.41367370280635557,0,0,0,0.9226485686939808,0,1,0.625,0.25,0.25,0.7192458112209161,0.6905156493359169,0.637495765324274,0.7192458112209161,0.6778227198035447,0.7192458112209161,0.7330907696973411,0.25,1.0,0.9664095023563076,0,0,0,,11785.0,-1,,11785.0,1.0,-1,-1,1.0,0.4,0.27209509094125933,1,0.7166666666666667,0.8333333333333334,0.4332846323794756,0.0625,0.2201961580948689,2022-03-10 18:00:00+00:00,2022-03-11 06:00:00+00:00,11784,2022-03-11 06:00:00+00:00,2022-03-11 10:00:00+00:00,accepted_breakout,0.0,6.517566190223019,0.0,0.7560686796921233,1,0,box_too_narrow_for_visible_structure,,,2207,11781,11784,2022-03-11 06:00:00+00:00,11784.0,2022-03-11 06:00:00+00:00,11784.0,2022-03-11 06:00:00+00:00,11784.0,2022-03-11 06:00:00+00:00
161,12,11786,11789,11793,4,3,1958.405,2009.075,1983.74,50.67000000000007,2.574161639828296,0.6623284053515868,0.6623284053515868,0.6224130431847092,0.6224130431847092,3,2,0.9166666666666666,1.0,0.0,0.0,0.37477797513321454,1.609422552787852,0.9647390870404439,1.0,0.4891217893372687,0,0,0,0.882047233734621,0,1,0.33333333333333337,0.75,0.33333333333333337,0.716860314419582,0.6888480353835601,0.6313268106738499,0.716860314419582,0.677109548145114,0.716860314419582,0.7804145165265016,0.25,0.9166666666666666,1.0,1,1,2,2.0,11791.0,-1,,11791.0,2.0,-1,-1,4.0,0.4,0.30292482160015144,4,0.3666666666666667,0.4761904761904762,0.5030458384945585,0.41666666666666663,0.5030233643855444,2022-03-11 14:00:00+00:00,2022-03-14 01:00:00+00:00,11789,2022-03-14 01:00:00+00:00,2022-03-14 17:00:00+00:00,accepted_breakout,5.555206704484108,8.71351653018037,0.0,0.8617346938775496,0,1,box_not_visually_real,,,2211,11786,11790,2022-03-14 05:00:00+00:00,11789.0,2022-03-14 01:00:00+00:00,11789.0,2022-03-14 01:00:00+00:00,11789.0,2022-03-14 01:00:00+00:00
162,8,11880,11885,11906,4,5,1915.375,1936.775,1926.075,21.40000000000009,2.1532910172643405,0.7413890567411956,0.7413890567411956,0.629065761453734,0.629065761453734,2,2,1.0,1.0,0.0,0.0,0.6135514018691614,0.8321362949895319,1.3211547222748088,0.0,0.5955650420706348,2,0,1,0.549221183800624,0,1,0.625,0.375,0.375,0.769535610916595,0.7567067788300182,0.7240187215185208,0.769535610916595,0.7314440450166972,0.769535610916595,0.6957692243864082,0.25,1.0,1.0,4,3,8,2.0,11888.0,1,11888.0,11892.0,3.0,1,1,21.0,0.8,0.6045298497685399,21,0.25,0.14743589743589744,0.7410175033200654,0.875,0.8120171963428369,2022-04-04 05:00:00+00:00,2022-04-05 01:00:00+00:00,11885,2022-04-05 01:00:00+00:00,2022-04-08 13:00:00+00:00,accepted_breakout,6.055846560195425,0.218270543197241,0.0,0.6130048696648537,1,1,box_too_narrow_for_visible_structure,,,2230,11880,11886,2022-04-05 05:00:00+00:00,11885.0,2022-04-05 01:00:00+00:00,11885.0,2022-04-05 01:00:00+00:00,11885.0,2022-04-05 01:00:00+00:00
163,8,11896,11899,11906,4,3,1914.905,1933.965,1924.435,19.059999999999945,1.9151539209778552,0.6505339722120242,0.6505339722120242,0.5722882210588641,0.5722882210588641,2,2,1.0,0.9081323257813231,0.6399999999998727,0.06430737195307382,0.6636935991605524,0.6440785222176185,1.2710753987602368,0.0,0.4585962592310806,1,0,1,0.9324938789786534,0,1,1.0,0.5,0.5,0.7536087298077859,0.6689014487983095,0.6186133306642227,0.7536087298077859,0.6348049173002627,0.7536087298077859,0.5989950275762486,0.25,1.0,0.9081323257813231,3,2,6,2.0,11900.0,1,11900.0,,1.0,1,1,7.0,0.0,0.4585962592310806,7,0.4166666666666667,0.35000000000000003,0.6952219078803568,0.6875,0.6610971436367559,2022-04-06 21:00:00+00:00,2022-04-07 09:00:00+00:00,11899,2022-04-07 09:00:00+00:00,2022-04-08 13:00:00+00:00,accepted_breakout,8.276097198447273,0.26107562140211993,0.0,0.5539087474571317,1,1,box_too_narrow_for_visible_structure,,,2235,11896,11899,2022-04-07 09:00:00+00:00,11899.0,2022-04-07 09:00:00+00:00,11899.0,2022-04-07 09:00:00+00:00,11899.0,2022-04-07 09:00:00+00:00
165,12,11954,11958,11960,4,4,1936.535,1958.155,1947.345,21.61999999999989,2.2014852150537805,0.7249690889826936,0.7249690889826936,0.5437529819549639,0.5437529819549639,3,2,0.9166666666666666,1.0,0.0,0.0,0.33163737280295474,1.4713904420687967,0.7300947729849835,2.0,0.40868427065424834,1,0,1,0.8797409805735465,0,1,0.41666666666666663,0.6666666666666667,0.41666666666666663,0.7147914722709205,0.7433645444816119,0.7111453250374861,0.7147914722709205,0.7020424616721277,0.7147914722709205,0.6011925693224422,0.25,0.9166666666666666,1.0,1,0,0,0.0,11959.0,-1,,11959.0,1.0,-1,0,2.0,0.0,0.30867718929521115,2,0.55,0.8055555555555555,0.49138104838709357,0.20833333333333331,0.324650817652329,2022-04-21 13:00:00+00:00,2022-04-22 05:00:00+00:00,11958,2022-04-22 05:00:00+00:00,2022-04-22 13:00:00+00:00,accepted_breakout,1.183292071273974,4.683202017211053,0.0,0.7372549019607795,1,1,box_too_narrow_for_visible_structure,,,2249,11954,11958,2022-04-22 05:00:00+00:00,11958.0,2022-04-22 05:00:00+00:00,11958.0,2022-04-22 05:00:00+00:00,11958.0,2022-04-22 05:00:00+00:00
166,12,12038,12041,12044,4,3,1831.845,1865.305,1848.575,33.460000000000036,2.8904779950127573,0.6203410355193418,0.6203410355193418,0.5596092823879212,0.5596092823879212,3,2,0.9166666666666666,1.0,0.0,0.0,0.5750149432157797,1.228409954844036,1.6620680401687213,1.0,0.5277104206644748,1,0,1,0.7120940426379796,0,1,0.25,0.5,0.25,0.661251785403795,0.6508091133862932,0.5882021301295902,0.661251785403795,0.644367079093849,0.661251785403795,0.743812908437478,0.25,0.9166666666666666,1.0,0,0,0,,12044.0,-1,,12044.0,3.0,-1,-1,3.0,0.0,0.2684319609393466,3,0.4166666666666667,0.5833333333333334,0.4422157701898544,0.1875,0.37617894254746354,2022-05-11 13:00:00+00:00,2022-05-12 01:00:00+00:00,12041,2022-05-12 01:00:00+00:00,2022-05-12 13:00:00+00:00,accepted_breakout,2.30411717767486,7.663092415239899,0.0,0.6835546475995915,0,1,box_too_narrow_for_visible_structure,,,2264,12038,12042,2022-05-12 05:00:00+00:00,12041.0,2022-05-12 01:00:00+00:00,12041.0,2022-05-12 01:00:00+00:00,12041.0,2022-05-12 01:00:00+00:00
167,12,12108,12112,12123,4,4,1840.445,1861.88,1851.1625,21.435000000000173,2.690665928432114,0.6751863294731568,0.6751863294731568,0.5583360802044876,0.5583360802044876,3,2,1.0,1.0,0.0,0.0,0.45766270118964747,1.459248491626922,1.231417436805192,0.0,0.47203408891543835,1,0,1,0.9091050462638919,0,1,0.8333333333333334,0.33333333333333337,0.33333333333333337,0.7076755561735767,0.6955976177461273,0.6528425710517946,0.7076755561735767,0.6690333529413384,0.7076755561735767,0.6482863871108481,0.25,1.0,1.0,2,1,4,2.0,12114.0,1,12114.0,12122.0,2.0,1,-1,11.0,0.6,0.4352519747535868,11,0.3,0.4222222222222222,0.4806411676092089,0.6875,0.6163408474578577,2022-05-27 05:00:00+00:00,2022-05-29 21:00:00+00:00,12112,2022-05-29 21:00:00+00:00,2022-05-31 17:00:00+00:00,accepted_breakout,0.761893172369606,3.2519830527971707,0.0,0.6649604467194071,1,0,box_too_narrow_for_visible_structure,,,2274,12108,12112,2022-05-29 21:00:00+00:00,12112.0,2022-05-29 21:00:00+00:00,12112.0,2022-05-29 21:00:00+00:00,12112.0,2022-05-29 21:00:00+00:00
168,12,12152,12155,12170,4,3,1836.805,1857.645,1847.225,20.839999999999918,2.807462573773057,0.654236215499183,0.654236215499183,0.6163325997319492,0.6163325997319492,2,2,1.0,1.0,0.0,0.0,0.5052783109404997,1.3889126264683387,1.4185499473047183,1.0,0.4845147441494373,1,0,1,0.7549584133077414,0,1,0.16666666666666663,0.5,0.16666666666666663,0.7265259637213894,0.6803170712834886,0.6207619369248133,0.7265259637213894,0.6681397344150131,0.7265259637213894,0.7472139802019576,0.25,1.0,1.0,2,1,4,2.0,12158.0,1,12158.0,12169.0,3.0,1,1,15.0,0.2,0.38751515062205233,15,0.3166666666666667,0.3055555555555555,0.5081802742744121,0.75,0.6651006241241586,2022-06-07 13:00:00+00:00,2022-06-08 01:00:00+00:00,12155,2022-06-08 01:00:00+00:00,2022-06-10 13:00:00+00:00,accepted_breakout,7.494311837512226,4.245826858514564,0.0,0.38736059479553786,1,1,box_too_narrow_for_visible_structure,,,2286,12152,12155,2022-06-08 01:00:00+00:00,12155.0,2022-06-08 01:00:00+00:00,12155.0,2022-06-08 01:00:00+00:00,12155.0,2022-06-08 01:00:00+00:00
169,5,12205,12209,12213,4,4,1835.275,1843.605,1839.44,8.329999999999927,0.9114263074849305,0.6134675687049778,0.6134675687049778,0.5128237404674832,0.5128237404674832,3,4,0.8,0.6436199655178125,2.2799999999999727,0.2494660241375312,0.3877551020408219,0.5580161066234218,0.35341020086150876,2.0,0.3990984148761424,1,2,-1,0.9083633453381359,0,1,1.0,0.8,0.8,0.6588262318841378,0.621923647498656,0.5991070764096226,0.6588262318841378,0.6145422844183985,0.6588262318841378,0.6306499742754355,0.5,0.8,0.6436199655178125,2,1,4,2.0,12210.0,-1,,12210.0,1.0,-1,-1,4.0,0.0,0.24599035292386962,4,0.25,0.5833333333333334,0.4248164144430727,0.5,0.5145374369441016,2022-06-20 09:00:00+00:00,2022-06-21 01:00:00+00:00,12209,2022-06-21 01:00:00+00:00,2022-06-21 17:00:00+00:00,accepted_breakout,2.501573611904625,11.19125036904719,0.0,0.4002883229216698,1,1,box_too_narrow_for_visible_structure,,,2291,12205,12209,2022-06-21 01:00:00+00:00,12209.0,2022-06-21 01:00:00+00:00,12209.0,2022-06-21 01:00:00+00:00,12209.0,2022-06-21 01:00:00+00:00
172,12,12218,12221,12237,4,3,1823.165,1847.76,1835.4625,24.595000000000027,2.7711706097170357,0.6498066349814828,0.6498066349814828,0.6411791329413475,0.6411791329413475,2,2,0.9166666666666666,1.0,0.0,0.0,0.4049603577963011,1.6489563680914312,1.1222142416256047,0.0,0.49366879037066264,0,0,0,0.9866504031984834,0,1,0.75,0.6666666666666667,0.6666666666666667,0.7330825436925567,0.6776149666067112,0.6131234910225194,0.7330825436925567,0.6443818866160671,0.7330825436925567,0.7910571564281397,0.25,0.9166666666666666,1.0,4,3,6,1.5,12225.0,-1,,12225.0,4.0,-1,0,16.0,0.2,0.31971737636600217,16,0.2666666666666667,0.05263157894736842,0.6401594981313393,0.9166666666666666,0.8170135587433612,2022-06-22 13:00:00+00:00,2022-06-23 01:00:00+00:00,12221,2022-06-23 01:00:00+00:00,2022-06-27 17:00:00+00:00,accepted_breakout,0.0,2.3455791488289908,0.21814028372366978,0.7909631773597043,1,1,box_too_narrow_for_visible_structure,,,2300,12218,12226,2022-06-23 21:00:00+00:00,12221.0,2022-06-23 01:00:00+00:00,12221.0,2022-06-23 01:00:00+00:00,12221.0,2022-06-23 01:00:00+00:00
173,8,12436,12440,12441,4,4,1784.78,1799.165,1791.9724999999999,14.384999999999991,1.7731118804881645,0.7142698670720591,0.7142698670720591,0.549323113171624,0.549323113171624,3,5,1.0,0.7614015990802426,1.3550000000000182,0.16701888064383014,0.856447688564473,0.25453430887786993,1.5185775716102945,0.0,0.2700027992798024,1,2,-1,0.9208666434943762,0,1,1.0,0.875,0.875,0.729902959885031,0.7202214742710421,0.7067692221748377,0.729902959885031,0.6883287650238329,0.729902959885031,0.5876624322274049,0.5,1.0,0.7614015990802426,0,0,0,,12441.0,1,12441.0,,1.0,1,1,1.0,0.6,0.2700027992798024,1,0.55,0.85,0.4804061308631085,0.0625,0.26197653271577714,2022-08-11 21:00:00+00:00,2022-08-12 13:00:00+00:00,12440,2022-08-12 13:00:00+00:00,2022-08-12 17:00:00+00:00,accepted_breakout,1.6975804139168547,0.0,0.43413986202771515,0.8269617706237428,1,1,edge_misses_chart_reality,,,2336,12436,12440,2022-08-12 13:00:00+00:00,12440.0,2022-08-12 13:00:00+00:00,12440.0,2022-08-12 13:00:00+00:00,12440.0,2022-08-12 13:00:00+00:00
174,8,12596,12600,12609,5,4,1659.6,1679.37,1669.485,19.769999999999982,2.2347785380736727,0.7509235567377552,0.7509235567377552,0.6334883178669444,0.6334883178669444,2,2,1.0,0.9200653677038273,0.49500000000011823,0.055954242607320855,0.4676277187658132,1.1897341483674821,1.0450443897061905,0.0,0.42437670711070524,2,0,1,0.6703759905580735,0,1,0.875,0.375,0.375,0.7719173317812377,0.7630199181486526,0.7374036091456443,0.7719173317812377,0.7403922783954828,0.7719173317812377,0.7011143373888205,0.25,1.0,0.9200653677038273,0,0,0,,12609.0,0,,,9.0,0,0,,0.6,0.42882173830615955,9,0.2,0.4358974358974359,0.7433118196012168,0.4375,0.6117734677208171,2022-09-19 13:00:00+00:00,2022-09-20 05:00:00+00:00,12600,2022-09-20 05:00:00+00:00,2022-09-21 17:00:00+00:00,invalidated,3.837069245971682,2.6400826298813156,0.0,0.5773105562855905,1,1,box_too_narrow_for_visible_structure,,,2357,12596,12604,2022-09-20 21:00:00+00:00,12600.0,2022-09-20 05:00:00+00:00,12600.0,2022-09-20 05:00:00+00:00,12600.0,2022-09-20 05:00:00+00:00
175,8,12711,12714,12727,4,3,1640.1,1671.675,1655.8874999999998,31.575000000000045,2.921833980439714,0.6284219350651639,0.6284219350651639,0.5735334926931127,0.5735334926931127,2,2,1.0,0.8942442174255566,0.7999999999999545,0.07402904780211038,0.48076009501187783,1.5171327983945841,1.40470118204513,0.0,0.5084752775411246,0,1,-1,0.6883082607548184,0,1,0.25,0.625,0.25,0.6752040868301867,0.6537613176450605,0.599651709415647,0.6752040868301867,0.6511726857689442,0.6752040868301867,0.7490373747233058,0.25,1.0,0.8942442174255566,1,0,2,2.0,12726.0,-1,,12726.0,12.0,-1,-1,13.0,0.6,0.47133275032300564,13,0.2666666666666667,0.3958333333333333,0.6111857729923627,0.625,0.6390464432480907,2022-10-14 17:00:00+00:00,2022-10-17 05:00:00+00:00,12714,2022-10-17 05:00:00+00:00,2022-10-19 09:00:00+00:00,accepted_breakout,1.127716366521267,4.290113703898204,0.0,0.7736126424108785,1,1,box_too_narrow_for_visible_structure,,,2377,12711,12714,2022-10-17 05:00:00+00:00,12714.0,2022-10-17 05:00:00+00:00,12714.0,2022-10-17 05:00:00+00:00,12714.0,2022-10-17 05:00:00+00:00
176,12,12948,12951,12955,4,3,1781.57,1806.05,1793.81,24.480000000000018,2.902012214184971,0.6462188320284187,0.6462188320284187,0.6109142995773736,0.6109142995773736,2,2,0.9166666666666666,0.96104908909532,0.2300000000000182,0.02726563763327597,0.2142565359477171,2.280237129895735,0.6217750842892363,0.0,0.4599552222168843,0,1,-1,0.8089596949891104,0,1,0.75,0.16666666666666663,0.16666666666666663,0.7019289463058465,0.6733107509836896,0.6145480018216026,0.7019289463058465,0.6581593332313291,0.7019289463058465,0.7838939700676018,0.25,0.9166666666666666,0.96104908909532,1,0,0,0.0,12954.0,-1,,12954.0,3.0,-1,0,4.0,0.2,0.40362434887489734,4,0.3166666666666667,0.5595238095238095,0.4899976511182748,0.3333333333333333,0.4639279842081402,2022-12-09 14:00:00+00:00,2022-12-12 02:00:00+00:00,12951,2022-12-12 02:00:00+00:00,2022-12-12 18:00:00+00:00,accepted_breakout,0.0,1.3955833749436493,0.5348055416854502,0.8580441640378563,1,0,edge_partially_matches_chart,,,2436,12948,12951,2022-12-12 02:00:00+00:00,12951.0,2022-12-12 02:00:00+00:00,12951.0,2022-12-12 02:00:00+00:00,12951.0,2022-12-12 02:00:00+00:00
177,12,12981,12985,12988,4,4,1774.215,1798.66,1786.4375,24.445000000000164,2.929929783634176,0.644541080088394,0.644541080088394,0.5126163946117959,0.5126163946117959,2,2,1.0,0.9554812994918708,0.2599999999999909,0.031163090355690492,0.5477602781754964,1.3250306303160477,1.6048991533181285,0.0,0.5334337615162994,1,0,1,0.7379832276539167,0,1,0.8333333333333334,0.25,0.25,0.6811055770915607,0.6654083658902409,0.6211622404943359,0.6811055770915607,0.6321695713645353,0.6811055770915607,0.587706644053523,0.25,1.0,0.9554812994918708,0,0,0,,12988.0,1,12988.0,,3.0,1,1,3.0,0.6,0.4705247076214891,3,0.35,0.6071428571428571,0.48462888776265844,0.1875,0.3953536505120932,2022-12-19 02:00:00+00:00,2022-12-19 18:00:00+00:00,12985,2022-12-19 18:00:00+00:00,2022-12-20 06:00:00+00:00,accepted_breakout,7.631582205449779,3.252637675220774,0.0,0.6558014755197882,1,0,box_too_narrow_for_visible_structure,,,2441,12981,12985,2022-12-19 18:00:00+00:00,12985.0,2022-12-19 18:00:00+00:00,12985.0,2022-12-19 18:00:00+00:00,12985.0,2022-12-19 18:00:00+00:00
