range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,strength_repair_v1,strength_repair_v2,strength_repair_v3,strength_repair_v4,contract_bucket,later_meaningful_interaction_flag,later_nontrivial_breach_reclaim_flag,later_useful_event_overlap_flag,interpretive_value_flag,source_family_confluence_score
198,12,14748,14751,14753,4,3,2020.25,2038.515,2029.3825000000002,18.2650000000001,2.6994337231908117,0.5918484871977521,0.5918484871977521,0.4894017386360167,0.4894017386360167,2,3,0.9166666666666666,0.9451055673982572,0.2599999999999909,0.038426102821219964,0.2001094990418808,2.1592513931463393,0.5401823300444724,0.0,0.7659504441148336,0,3,-1,0.4062414453873464,0,1,0.6666666666666667,0.75,0.6666666666666667,0.6403855128805407,0.6184628584040476,0.5617264912752179,0.6403855128805407,0.5934856972553565,0.6403855128805407,0.6070497869182514,0.25,0.9166666666666666,0.9451055673982572,0,0,0,,14753.0,-1,,14753.0,2.0,-1,-1,2.0,0.6,0.6444231438050148,2,0.5666666666666667,0.7000000000000001,0.4372883865658696,0.125,0.29973876330813404,0.26768406342266543,0.33494307666527817,0.3798151746026749,0.1794732032736527,strong_false_positive,0,0,0,0,1.0
199,12,14824,14829,14831,4,5,2024.555,2039.51,2032.0325,14.954999999999927,2.597899203326099,0.6944505549596147,0.6944505549596147,0.6022166310530552,0.6022166310530552,2,2,0.9166666666666666,1.0,0.0,0.0,0.746573052490807,0.6583776650354978,1.9395215382906015,0.0,0.643235959969503,2,0,1,0.5246851666109456,0,1,0.16666666666666663,0.6666666666666667,0.16666666666666663,0.7506261733521435,0.7116004494637177,0.6710565446333637,0.7506261733521435,0.6871580248114915,0.7506261733521435,0.6704761358632939,0.25,0.9166666666666666,1.0,0,0,0,,14831.0,1,14831.0,,2.0,1,1,2.0,0.4,0.6125343600175235,2,0.5,0.7380952380952381,0.506814255770622,0.125,0.3228345163236079,0.31004093003355315,0.37689814174990605,0.43228165955162406,0.2071607418888484,unclassified,0,0,0,0,1.0
200,5,14874,14878,14879,4,4,2173.7,2185.75,2179.725,12.050000000000182,1.1784520698164238,0.5911571576854114,0.5911571576854114,0.5063630767223536,0.5063630767223536,3,2,1.0,0.8386351937595513,1.1550000000002,0.11295536436831409,0.34813278008299586,0.7681942745566714,0.41025779525975237,2.0,0.510674402988918,1,1,0,0.8611341632088672,0,1,0.6,1.0,0.6,0.6716055752669677,0.6071003453235482,0.5648931332563276,0.6716055752669677,0.5867837291327508,0.6716055752669677,0.5899316885040022,0.25,1.0,0.8386351937595513,0,0,0,,14879.0,-1,,14879.0,1.0,-1,-1,1.0,0.2,0.3905793633029763,1,0.65,0.85,0.2952151416313636,0.0625,0.19567878540784087,0.19708381061755656,0.2592116747343664,0.31236639657922916,0.10577335160063522,strong_false_positive,0,0,0,0,0.5
202,12,14910,14913,14917,4,3,2146.235,2163.625,2154.9300000000003,17.389999999999873,2.379439574450041,0.6630910815990669,0.6630910815990669,0.6135069418104815,0.6135069418104815,3,2,1.0,0.9843625099847341,0.07999999999992724,0.010946243010686115,0.6161587119033795,0.9133271512049783,1.4661124232450626,0.0,0.6093820320020121,0,0,0,0.730879815986224,0,1,0.5,0.5833333333333333,0.5,0.7417933743645011,0.685075431049236,0.6320318612184556,0.7417933743645011,0.669195941802577,0.7417933743645011,0.7117651244775017,0.25,1.0,0.9843625099847341,1,0,2,2.0,14916.0,1,14916.0,,3.0,1,1,4.0,0.0,0.5070288192833462,4,0.3166666666666667,0.5595238095238095,0.5404923895288383,0.3333333333333333,0.47655166881078104,0.4531778804073169,0.503891200555334,0.5570038396556056,0.3570780681307995,fragile_but_plausible,1,1,0,1,1.0
203,8,15265,15268,15269,4,3,2297.78,2319.965,2308.8725000000004,22.184999999999945,1.8393029872393234,0.6248143218412479,0.6248143218412479,0.5306604481978187,0.5306604481978187,4,2,0.875,1.0,0.0,0.0,0.6824430921793965,0.5840833691729186,1.2552196180664048,1.0,0.6623641252241411,2,0,1,0.6107730448501336,0,1,1.0,0.25,0.25,0.6630680040475839,0.6519685398768011,0.5958841895383695,0.6630680040475839,0.6325780067121943,0.6630680040475839,0.6671845747306302,0.25,0.875,1.0,0,0,0,,15269.0,1,15269.0,,1.0,1,1,1.0,0.8,0.43043680314628374,1,0.7166666666666667,0.8333333333333334,0.3889685231870494,0.0625,0.20911713079676233,0.19740695865395896,0.27216912191024134,0.3093223653206818,0.1166233916155812,strong_false_positive,0,0,0,0,1.0
204,12,15347,15351,15357,7,4,2318.595,2339.785,2329.1899999999996,21.190000000000055,2.249938499847624,0.7364923159118113,0.7364923159118113,0.6136926590161113,0.6136926590161113,3,2,1.0,1.0,0.0,0.0,0.4134025483718828,1.3198081903306054,0.9301303095170188,1.0,0.42479178363537445,0,0,0,0.8475696083057898,0,1,0.6666666666666667,0.75,0.6666666666666667,0.7544907067063376,0.7528083132156429,0.7199071356494686,0.7544907067063376,0.7268817254073194,0.7544907067063376,0.688977729306374,0.25,1.0,1.0,0,0,0,,,0,,,,0,0,,0.0,0.42479178363537445,6,0.4,0.7999999999999999,0.44039644233699543,0.125,0.3138491105842489,0.325235482066204,0.37280059381373887,0.44729126573364564,0.2076120673200998,unclassified,0,0,0,0,1.0
205,16,15351,15357,15358,4,6,2318.595,2339.785,2329.1899999999996,21.190000000000055,2.2444970689245403,0.7133425738550547,0.7133425738550547,0.5707788019593962,0.5707788019593962,2,3,1.0,1.0,0.0,0.0,0.7517697026899599,0.5571521747306523,1.687344894193888,0.0,0.5729627512242986,1,0,1,0.7882649048293005,0,1,0.375,0.75,0.375,0.738155572255677,0.7294829042440019,0.6958146165842396,0.738155572255677,0.6945356775776788,0.738155572255677,0.6220833462319105,0.25,1.0,1.0,0,0,0,,15358.0,1,15358.0,,1.0,1,1,1.0,0.2,0.3405846694584015,1,0.65,0.8690476190476191,0.4831095380273321,0.0625,0.23884286069730917,0.23730230452035006,0.31510748224106033,0.3593461551464552,0.1451057520849872,strong_false_positive,0,0,0,0,1.0
206,8,15506,15509,15514,7,3,2379.05,2416.36,2397.705,37.309999999999945,1.9138595675509373,0.6479565486690335,0.6479565486690335,0.5763441946939941,0.5763441946939941,2,3,1.0,0.8486763408127734,2.0650000000000546,0.10592656143105858,0.6649691771642986,0.6412019457085701,1.272657621842367,2.0,0.46972025366296244,0,1,-1,0.9473778254266069,0,1,0.25,0.75,0.25,0.7033113278145762,0.6671528382604276,0.6229749007489758,0.7033113278145762,0.6558752161132795,0.7033113278145762,0.6991206025475909,0.25,1.0,0.8486763408127734,0,0,0,,,0,,,,0,0,,0.4,0.35708007141481224,5,0.4666666666666667,0.7916666666666666,0.3949729937597956,0.10416666666666667,0.2835349151066156,0.2842104185722385,0.3358748603243688,0.40382847263007116,0.17547109601601482,strong_false_positive,0,0,0,0,0.5
207,8,15511,15514,15516,4,3,2379.05,2407.105,2393.0775000000003,28.054999999999836,1.6505877735818093,0.6419939579875371,0.6419939579875371,0.6044665281386485,0.6044665281386485,2,3,0.875,1.0,0.0,0.0,0.5546248440563193,0.7351307870577312,0.9154569865240783,0.0,0.37632872338975626,0,1,-1,0.8903938691855289,0,1,0.5,0.75,0.5,0.7143790891320573,0.6696388034698189,0.6071906667992975,0.7143790891320573,0.6558634979457605,0.7143790891320573,0.7435708793236838,0.25,0.875,1.0,1,0,2,2.0,15515.0,1,15515.0,,1.0,1,1,2.0,0.2,0.2256443721423139,2,0.6166666666666667,0.7833333333333333,0.38601046927855304,0.20833333333333331,0.2894192839863049,0.27313052773531027,0.3551234324794811,0.3924401907290602,0.18471017330070771,strong_false_positive,1,0,0,1,1.0
208,12,15594,15597,15599,4,3,2503.58,2529.135,2516.3575,25.55500000000029,2.302540154275583,0.663927811670187,0.663927811670187,0.5302785401427028,0.5302785401427028,2,2,1.0,0.7239037017680591,2.1450000000004366,0.19326740876235862,0.3148111915476416,1.5776747447217963,0.7248654095537869,1.0,0.3348858625540998,2,0,1,0.6932759407813325,0,1,0.9166666666666666,0.75,0.75,0.6875346534273451,0.6791250891937967,0.6473850038692097,0.6875346534273451,0.654362491919947,0.6875346534273451,0.6187922734737222,0.25,1.0,0.7239037017680591,1,0,2,2.0,15598.0,-1,,15598.0,1.0,-1,-1,2.0,0.0,0.28957304368168696,2,0.6166666666666667,0.7833333333333333,0.5219474062290546,0.20833333333333331,0.3234035182239303,0.296123839540746,0.38499604077580557,0.4119307709329407,0.21457919997410863,weak_false_positive,1,0,1,1,1.0
210,12,15685,15688,15691,5,3,2560.765,2589.4,2575.0825,28.63500000000022,2.7621291255555827,0.6430146876400005,0.6430146876400005,0.5765048677379485,0.5765048677379485,2,2,1.0,0.9572820460015429,0.30999999999994543,0.029902567798919973,0.31744368779465953,1.8853086697741803,0.8768204557814024,0.0,0.5787486383916772,0,1,-1,0.6836621849717716,0,1,0.16666666666666663,0.75,0.16666666666666663,0.6934320611441149,0.6686408340110724,0.6134219449276419,0.6934320611441149,0.6566181183899074,0.6934320611441149,0.7189650340721081,0.25,1.0,0.9572820460015429,0,0,0,,15691.0,0,,,3.0,0,0,,0.6,0.4686917391935519,3,0.3666666666666667,0.5833333333333334,0.5168982450854649,0.1875,0.40484956127136623,0.37523430007426284,0.4235293298731384,0.48488594963216075,0.2726906416652488,unclassified,1,0,1,1,1.0
211,12,16004,16007,16017,7,3,2621.98,2666.35,2644.165,44.36999999999989,2.952164910649754,0.6952412231820304,0.6952412231820304,0.6191148579923011,0.6191148579923011,3,3,0.8333333333333334,1.0,0.0,0.0,0.5653594771241852,1.283130500380442,1.6690344102693118,0.0,0.33095312945329447,0,2,-1,0.571557358575615,0,1,0.5,0.9166666666666666,0.5,0.7239860648581817,0.7220442344780089,0.6681275190252242,0.7239860648581817,0.6870648403100688,0.7239860648581817,0.7585791312009499,0.5,0.8333333333333334,1.0,0,0,0,,,0,,,,0,0,,0.6,0.25189123831098664,10,0.3666666666666667,0.7435897435897436,0.43868623513145755,0.20833333333333334,0.360536943398249,0.3624727868385049,0.4090428056402755,0.4770123588623273,0.2523920854999221,unclassified,0,0,0,0,1.0
213,8,16014,16017,16025,7,3,2634.15,2655.665,2644.9075000000003,21.514999999999873,1.6361381721836814,0.6098947206873043,0.6098947206873043,0.5224502651505673,0.5224502651505673,2,3,0.875,0.9364469419522912,0.5850000000000364,0.04448714063339618,0.7280966767371627,0.4448714063339272,1.1912667658497542,0.0,0.47259447318774406,1,0,1,0.9633588968936504,0,1,0.625,0.625,0.625,0.6407738837115882,0.6398642101852796,0.5797796834251198,0.6407738837115882,0.6263051015941341,0.6407738837115882,0.692237720749872,0.25,0.875,0.9364469419522912,1,1,2,2.0,16019.0,-1,,16019.0,2.0,-1,0,,0.4,0.36717866337895405,8,0.3666666666666667,0.42424242424242425,0.4665650331122464,0.5,0.5334594400962434,0.47083760853988527,0.7564615710224379,0.562963690506053,0.40130849401867447,fragile_but_plausible,1,1,0,1,0.5
214,16,16022,16025,16026,4,3,2632.51,2657.26,2644.885,24.75,2.024895371894507,0.7110066504243547,0.7110066504243547,0.5714706392647533,0.5714706392647533,4,3,1.0,1.0,0.0,0.0,0.6664646464646421,0.6753741937369445,1.3495211781575627,0.0,0.4452079039553709,1,0,1,0.6659932659932879,0,1,0.875,0.625,0.625,0.7399433935865647,0.7328992936729672,0.6879869511895667,0.7399433935865647,0.6924600643157911,0.7399433935865647,0.6205278318538877,0.5,1.0,1.0,0,0,0,,16026.0,-1,,16026.0,1.0,-1,-1,1.0,0.4,0.4448483215998334,1,0.6166666666666667,0.8333333333333334,0.5556117473423502,0.0625,0.27077793683558754,0.26142038066475703,0.3402070843648166,0.38380232284587856,0.16818846433427154,strong_false_positive,0,0,1,1,1.0
215,12,16074,16077,16081,4,3,2633.155,2664.525,2648.84,31.36999999999989,2.7672068325371906,0.6624964969044798,0.6624964969044798,0.6309333656824777,0.6309333656824777,2,2,1.0,1.0,0.0,0.0,0.46079056423334325,1.492104034822016,1.2751027977151745,2.0,0.46074303237887143,0,0,0,0.9686537031133701,0,1,0.25,0.75,0.25,0.715639439330687,0.6908778740819612,0.6301532692872021,0.715639439330687,0.6606549399275681,0.715639439330687,0.8027263707744784,0.25,1.0,1.0,0,0,0,,16081.0,-1,,16081.0,4.0,-1,-1,4.0,0.4,0.3363598617140641,4,0.2666666666666667,0.4761904761904762,0.5575884296402839,0.25,0.4783256788386424,0.446829055976831,0.4823626853030536,0.5476957409842234,0.34324870948422226,fragile_but_plausible,1,1,0,1,0.5
217,16,16347,16350,16362,4,3,2916.805,2954.965,2935.885,38.16000000000031,2.48682387035283,0.6626910574835521,0.6626910574835521,0.5889976095480802,0.5889976095480802,2,2,1.0,1.0,0.0,0.0,0.6050838574423469,0.9820868901000328,1.5047369802527972,0.0,0.43700500815280885,0,1,-1,0.8700209643605911,0,1,0.5625,0.875,0.5625,0.7636963521934753,0.6850000939709092,0.6277906196805844,0.7636963521934753,0.6488648878365599,0.7636963521934753,0.6187430118798123,0.25,1.0,1.0,1,1,2,2.0,16356.0,1,16356.0,16362.0,6.0,1,-1,12.0,0.2,0.4312035224081327,12,0.2666666666666667,0.2333333333333333,0.6948415633936866,0.75,0.7362103908484217,0.6670999157248523,0.9566326510336552,0.7384855046776488,0.6243497129202353,durable_plausible,1,1,0,1,1.0
219,16,16406,16409,16418,4,3,2891.275,2929.965,2910.62,38.690000000000055,2.2893112790802346,0.684171028174082,0.684171028174082,0.6010766872296867,0.6010766872296867,2,3,0.9375,1.0,0.0,0.0,0.5836133367795269,0.9532386845692121,1.3360725945110223,0.0,0.4243050929841621,1,0,1,0.7710002584647244,0,1,0.5,0.625,0.5,0.7335957370496906,0.7081273068588161,0.6561398006588081,0.7335957370496906,0.6854924573778214,0.7335957370496906,0.6989280718538587,0.25,0.9375,1.0,2,1,4,2.0,16410.0,1,16410.0,16417.0,1.0,1,-1,9.0,0.4,0.3631556237520544,9,0.4166666666666667,0.5,0.5578247540230319,0.6041666666666666,0.5675811885057579,0.5119281934081001,0.8237536794252804,0.6118318701352334,0.4474749017993406,fragile_but_plausible,1,1,1,1,0.5
220,5,16644,16647,16648,4,3,3222.715,3272.55,3247.6325,49.835000000000036,1.8548400814069532,0.6346386929554533,0.6346386929554533,0.5412723995675357,0.5412723995675357,2,2,0.8,0.8261311738393642,3.269999999999982,0.12170817831244506,0.6830540784589132,0.5878839989128712,1.266956082494082,0.0,0.4644383956773371,1,1,0,0.9820407344236075,0,1,1.0,0.6,0.6,0.6978944584148141,0.6543472866084868,0.6079625518134074,0.6978944584148141,0.630116989533888,0.6978944584148141,0.625965270825651,0.25,0.8,0.8261311738393642,0,0,0,,16648.0,1,16648.0,,1.0,1,1,1.0,0.0,0.24767306506977735,1,0.7166666666666667,0.8333333333333334,0.4752897592449269,0.0625,0.23069743981123172,0.21601961374917125,0.29891944830725903,0.33207365223821217,0.13401190543989835,strong_false_positive,0,0,0,0,1.0
221,8,16950,16953,16955,4,3,3341.165,3375.035,3358.1,33.86999999999989,2.24704281537286,0.695656310749436,0.695656310749436,0.6073957894328201,0.6073957894328201,2,3,0.875,1.0,0.0,0.0,0.589754945379391,0.9218382025274859,1.325204612845374,2.0,0.35538525052238923,0,1,-1,0.8972542072630683,0,1,0.375,0.75,0.375,0.7362617830278939,0.7197241426090881,0.6689424564227751,0.7362617830278939,0.6971241693276478,0.7362617830278939,0.7082876485745119,0.25,0.875,1.0,0,0,0,,16955.0,-1,,16955.0,2.0,-1,-1,2.0,0.6,0.3246327571623844,2,0.5666666666666667,0.7000000000000001,0.5242866380693219,0.125,0.32148832618399714,0.2936039780411318,0.3710197061560545,0.41490023387583935,0.1993845655937907,weak_false_positive,0,0,0,0,1.0
223,16,17391,17394,17395,7,3,4011.265,4161.505,4086.385,150.24000000000024,2.7549316359783225,0.6371254588128084,0.6371254588128084,0.5651156289932833,0.5651156289932833,2,2,1.0,0.820822565893705,6.839999999999691,0.1254242038744066,0.6765841320553776,0.8909886061780277,1.8639430298002948,0.0,0.46416085257553086,1,0,1,0.7097089101881446,0,1,0.5625,0.1875,0.1875,0.6930026242105015,0.6565347608946553,0.6118812986004261,0.6930026242105015,0.645852950520346,0.6930026242105015,0.6924326336115668,0.25,1.0,0.820822565893705,0,0,0,,,0,,,,0,0,,0.2,0.38857203031415316,1,0.6166666666666667,0.9166666666666666,0.3932823776964765,0.020833333333333332,0.19894559442411913,0.21082630536753444,0.27182570740296735,0.3294313104966768,0.11414087831931183,strong_false_positive,0,0,0,0,0.5
226,12,17393,17396,17399,4,3,4043.625,4154.895,4099.26,111.27000000000044,2.068092461121822,0.6663009877294397,0.6663009877294397,0.5608794802162299,0.5608794802162299,2,3,1.0,1.0,0.0,0.0,0.22679068931428084,1.5990683462983366,0.4690241148234856,0.0,0.4670734593128505,0,1,-1,0.7920373865372495,0,1,0.5,1.0,0.5,0.7079417572041247,0.6917302166585889,0.6382779123130047,0.7079417572041247,0.6627591951431431,0.7079417572041247,0.6537797177725277,0.25,1.0,1.0,1,1,2,2.0,17397.0,-1,,17397.0,1.0,-1,-1,3.0,0.2,0.3524158370758205,3,0.5166666666666667,0.5833333333333334,0.5496331656003504,0.35416666666666663,0.44136662473342086,0.3876206755281906,0.5583815550855393,0.49991678743332235,0.30910347452154835,weak_false_positive,1,1,0,1,0.5
227,8,17412,17417,17450,7,5,3915.525,4030.24,3972.8824999999997,114.71499999999969,2.2450680617072334,0.7380335832353031,0.7380335832353031,0.5824194270488636,0.5824194270488636,2,2,0.875,1.0,0.0,0.0,0.7495096543608094,0.5623678747605526,1.6827001869466809,0.0,0.48799961717481327,1,0,1,0.8786703279141042,0,1,0.25,0.625,0.25,0.7435822157589568,0.7552237105244559,0.72270609510863,0.7435822157589568,0.7189258028174712,0.7435822157589568,0.6387694028211838,0.25,0.875,1.0,3,3,6,2.0,17419.0,1,17419.0,,2.0,1,0,,0.2,0.41603127090114167,33,0.3,0.21052631578947367,0.7413330650563013,0.8333333333333333,0.7748946697728473,0.6898523880696177,0.9948237128306797,0.746,0.6605255035864109,durable_plausible,1,1,1,1,1.0
229,16,17420,17423,17450,7,3,3915.525,4046.58,3981.0525,131.05499999999984,2.7376989422538065,0.635404073913733,0.635404073913733,0.5587482209417926,0.5587482209417926,2,2,1.0,0.9610556405474036,1.305000000000291,0.02726105161681751,0.49769180878257213,1.375168603781375,1.3625303384724317,0.0,0.46126528205183187,2,0,1,0.6378746836569871,0,1,0.8125,0.4375,0.4375,0.7255845758455661,0.6584534316181179,0.6016137331329564,0.7255845758455661,0.6273822952293266,0.7255845758455661,0.6167771466444842,0.25,1.0,0.9610556405474036,0,0,0,,,0,,,,0,0,,1.0,0.47310287957398334,27,0.4666666666666667,0.7000000000000001,0.3965963572588834,0.25,0.35331575598138754,0.3374600041366902,0.4027284863016023,0.45485905733616483,0.23841917799951018,unclassified,0,0,1,1,0.5
230,16,17438,17441,17450,7,3,3928.735,4030.755,3979.745,102.01999999999998,2.959401035293766,0.6200511026680443,0.6200511026680443,0.5783693218874045,0.5783693218874045,2,3,0.9375,1.0,0.0,0.0,0.5233287590668485,1.4106613639123327,1.5487396713814332,0.0,0.47729232568188185,0,0,0,0.9394889890871042,0,1,0.25,0.75,0.25,0.6607174885277941,0.6521107837739761,0.5866143488015017,0.6607174885277941,0.6454617263881028,0.6607174885277941,0.792275901904062,0.25,0.9375,1.0,0,0,0,,,0,,,,0,0,,0.4,0.3521644548403001,9,0.4666666666666667,0.75,0.30396133936658354,0.1875,0.2982820015083125,0.290243244756194,0.34232100311704416,0.4047221984755561,0.1881922238689458,strong_false_positive,0,0,1,1,0.5
231,8,17446,17450,17455,4,4,3964.53,4019.575,3992.0525,55.04499999999962,1.8974910049820886,0.72514708238599,0.72514708238599,0.6062907013608072,0.6062907013608072,3,2,1.0,0.989412284336934,0.21500000000014552,0.007411400964146207,0.5528204196566454,0.8485192313131804,1.048971773668908,0.0,0.30566063170587865,0,1,-1,0.9743543161655607,0,1,0.625,0.625,0.625,0.7113482589176199,0.7463231473216548,0.7095669995949708,0.7113482589176199,0.7331267461012116,0.7113482589176199,0.753853436672807,0.25,1.0,0.989412284336934,1,1,2,2.0,17453.0,1,17453.0,,3.0,1,1,5.0,0.2,0.2008612661119581,5,0.25,0.39814814814814814,0.5168251932657862,0.4791666666666667,0.5672850020201503,0.5274954836333736,0.7899475005749651,0.6144828437242269,0.4464820509979205,fragile_but_plausible,1,1,0,1,1.0
232,12,17532,17535,17539,4,3,4110.89,4173.475,4142.182500000001,62.585000000000036,2.1812941066075022,0.6527629831443269,0.6527629831443269,0.5570155609321903,0.5570155609321903,6,2,1.0,0.9417451898622231,1.1700000000000728,0.04077836709644379,0.7640009586961664,0.5147833179610728,1.6665107886464294,2.0,0.6209911123891328,2,0,1,0.6425394796410375,0,1,0.8333333333333334,0.16666666666666663,0.16666666666666663,0.690754119322432,0.6735176434338298,0.6292504867126475,0.690754119322432,0.6565697875449628,0.690754119322432,0.6773126774318594,0.25,1.0,0.9417451898622231,0,0,0,,17539.0,1,17539.0,,4.0,1,1,4.0,0.8,0.5159463213117041,4,0.2666666666666667,0.4761904761904762,0.5380693794758017,0.25,0.47344591629752186,0.439884806207431,0.47376232416704767,0.5391491306837427,0.3377105043175532,fragile_but_plausible,1,1,0,1,0.5
233,12,17567,17570,17597,4,3,4175.19,4241.555,4208.3724999999995,66.36500000000069,2.4952148412150534,0.6774979822393776,0.6774979822393776,0.6147197950777151,0.6147197950777151,2,2,0.9166666666666666,1.0,0.0,0.0,0.6847736005424568,0.7865575902692467,1.7086572509458067,0.0,0.5039970845851899,0,0,0,0.9250860142143207,0,1,0.25,0.5833333333333333,0.25,0.7376504671059244,0.702199116621392,0.6471246317798383,0.7376504671059244,0.6841789472991111,0.7376504671059244,0.7222472396930945,0.25,0.9166666666666666,1.0,3,3,6,2.0,17573.0,1,17573.0,17583.0,3.0,1,1,27.0,0.0,0.4553979184802406,27,0.3166666666666667,0.11666666666666665,0.6932279151509513,0.875,0.7928903121210711,0.6896582528962377,1.0,0.7396666666666667,0.6626988622930017,durable_plausible,1,1,1,1,0.5
234,12,17615,17618,17624,7,3,4271.62,4350.305,4310.9625,78.6850000000004,2.698307180081571,0.6421654096409163,0.6421654096409163,0.5885862623983871,0.5885862623983871,2,3,1.0,1.0,0.0,0.0,0.7905572853784026,0.5651407806792317,2.1331663994023393,1.0,0.4729679635151387,1,0,1,0.747495287115298,0,1,0.16666666666666663,0.6666666666666667,0.16666666666666663,0.7221991322331316,0.6667984374770034,0.6086682706438487,0.7221991322331316,0.648517233244251,0.7221991322331316,0.691652749979551,0.25,1.0,1.0,0,0,0,,,0,,,,0,0,,0.0,0.4729679635151387,6,0.4666666666666667,0.7777777777777777,0.3541716961381594,0.125,0.283404035145651,0.28520706082484304,0.3375878948927566,0.4067846003778922,0.17436091668690282,strong_false_positive,0,0,0,0,1.0
235,16,17619,17624,17633,4,5,4271.62,4348.945,4310.282499999999,77.32499999999982,2.8904811877065906,0.684412572246307,0.684412572246307,0.5523325798914,0.5523325798914,3,3,1.0,0.9273741736588119,1.360000000000582,0.05083807843883162,0.7979308115098604,0.5840771879458854,2.3064039997607053,0.0,0.7443725049387793,3,0,1,0.37508352193123673,0,1,0.875,0.375,0.375,0.7197227053754448,0.6990607214560188,0.6664585056094872,0.7197227053754448,0.6686824049376947,0.7197227053754448,0.6123735705574611,0.5,1.0,0.9273741736588119,1,1,2,2.0,17627.0,1,17627.0,,3.0,1,1,9.0,1.0,0.7341703286072372,9,0.15,0.36904761904761907,0.5755484895436044,0.5625,0.6369525985763773,0.6134166071999553,0.8557070157433959,0.6811268550289471,0.5416291328230268,fragile_but_plausible,1,1,0,1,0.5
236,12,17726,17731,17739,7,5,4569.65,4643.09,4606.37,73.44000000000051,2.2183963664805044,0.707598756009812,0.707598756009812,0.5499296471416182,0.5499296471416182,5,2,1.0,0.9531792705876243,1.0850000000000364,0.03277451058866301,0.4163943355119787,1.294668685557667,0.9237276809228376,2.0,0.38552464519076957,2,0,1,0.8004266521423427,0,1,0.9166666666666666,0.41666666666666663,0.41666666666666663,0.7107602318641653,0.723445385144116,0.6937817514003002,0.7107602318641653,0.6914643007616115,0.7107602318641653,0.622867230719225,0.25,1.0,0.9531792705876243,0,0,0,,,0,,,,0,0,,0.8,0.3645888567164281,8,0.4,0.7948717948717948,0.3893193800724305,0.16666666666666666,0.316688819377082,0.3242320225598295,0.3704919013390333,0.44166248184973267,0.21203298122178488,unclassified,0,0,1,1,1.0
237,12,17736,17739,17743,4,3,4581.12,4643.09,4612.105,61.970000000000255,2.022307621477105,0.7077505873939454,0.7077505873939454,0.5662965291491346,0.5662965291491346,3,4,1.0,1.0,0.0,0.0,0.3179764402130038,1.3792614429841883,0.6430461784929166,0.0,0.5606856584371176,0,0,0,0.7507933946533235,0,1,0.25,0.6666666666666667,0.25,0.7326716919635082,0.7289883786296585,0.6859234660248165,0.7326716919635082,0.6902713704052603,0.7326716919635082,0.6215331627173514,0.5,1.0,1.0,1,1,2,2.0,17741.0,-1,17743.0,17741.0,2.0,-1,1,4.0,0.2,0.5057671888012139,4,0.2666666666666667,0.4761904761904762,0.6384474363646446,0.41666666666666663,0.5568737638530659,0.5244954976268447,0.6520192379998643,0.6149767823655051,0.4423511049921475,fragile_but_plausible,1,1,0,1,0.5
238,12,17844,17847,17849,4,3,4982.785,5086.65,5034.7175,103.86499999999978,1.5094062361330538,0.5707861839296503,0.5707861839296503,0.49951028927599084,0.49951028927599084,3,2,1.0,0.7117397502429963,13.885000000000218,0.20178217482990254,0.771578491310841,0.34478084968233724,1.1646253864507168,0.0,0.694877505196324,1,0,1,0.5859850125964694,0,1,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.6285991241270491,0.5881366958440389,0.5469616834899801,0.6285991241270491,0.5855861675571651,0.6285991241270491,0.6577340791177869,0.25,1.0,0.7117397502429963,1,0,0,0.0,17848.0,1,17848.0,,1.0,1,0,2.0,0.4,0.4935977745645666,2,0.6166666666666667,0.7833333333333333,0.35886017361533085,0.20833333333333331,0.28263171007049936,0.2599617215986302,0.3354858327477138,0.37031908740864683,0.17874451802299024,strong_false_positive,1,0,0,1,0.5
